# timestep  xRg^2        yRg^2           zRg^2           Rg^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  437200000  15.4136044357  20.6295037069  10.7254499316  46.7685580742  75.4500704400  81.0477070225 145.0242147600 301.5219922225   0.3560464644   0.3659070233   0.3018288180   1.0237823057
  437300000  27.2718890297  34.1566150078   9.2908825947  70.7193866322 106.5932353600 130.3387555600  62.3784040000 299.3103949200   0.3652898593   0.3142412255   0.3473381721   1.0268692568
  437400000  32.3143024025  37.0104545177  10.6959919737  80.0207488939 173.7200444841 601.5492022500 186.9071779600 962.1764246941   0.3436346017   0.3877513029   0.3230245434   1.0544104480
  437500000  11.7389112635  75.8059387818   8.1634988420  95.7083488873  56.7319278436 414.2242562500  85.4496872100 556.4058713036   0.3434009283   0.3729469973   0.3194921738   1.0358400994
  437600000  55.0803219822  26.6523968345  29.0179919484 110.7507107650 351.7312702500 369.5775553600  70.8930320400 792.2018576500   0.3692602831   0.3188767143   0.3379480014   1.0260849989
  437700000  29.1521402971  13.9114224054   6.1484763507  49.2120390532 358.1821204900   3.5340240100   4.6341172900 366.3502617900   0.3325914744   0.3514031955   0.3179206686   1.0019153385
  437800000  25.3104116810  22.0450806469   5.9882904619  53.3437827898 235.7422452100   4.9066680100   0.9694371600 241.6183503800   0.3654813411   0.3300152282   0.3199561331   1.0154527024
  437900000  19.2544261703  24.4164791055  69.9883597972 113.6592650729  20.3283756900 300.3219680400 728.7786168100 1049.4289605400   0.3469342667   0.3296812378   0.3386510405   1.0152665450
  438000000  13.8014030206  13.5182272330  44.3458143091  71.6654445627 105.3548280625  35.3632408900 278.0222760000 418.7403449525   0.3932397750   0.3154906732   0.3359294727   1.0446599210
  438100000  12.0039187764  20.7932990168   8.2421547160  41.0393725092 127.4117197824 271.9926608400   0.5513062500 399.9556868724   0.3503591215   0.3389294113   0.3518701163   1.0411586490
  438200000  20.9544217167  23.1801136929  20.6021559856  64.7366913952 206.3362746481 369.1124712900  38.3569648900 613.8057108281   0.2854361675   0.4006337656   0.3424364555   1.0285063885
  438300000  12.6942164722  41.6477428578   3.4640608295  57.8060201594  20.7167894649 375.6231610000   3.4782250000 399.8181754649   0.3361622222   0.3533714293   0.3339017285   1.0234353800
  438400000  19.8935539697   5.6193403642   5.4099826243  30.9228769582 250.6572902656   1.2656250000  31.5383328100 283.4612480756   0.2869604161   0.3804616859   0.3343007742   1.0017228762
  438500000   7.5576803266  28.0422538428  72.2993898509 107.8993240204   0.3489619329 426.4059801600 584.7207610000 1011.4757030929   0.3271324058   0.3349731853   0.3653314026   1.0274369937
  438600000  14.2922682313   6.2484543727  11.3910658903  31.9317884943 111.3088300900  42.6800890000   0.0014440000 153.9903630900   0.3104882988   0.3464882677   0.3603085871   1.0172851536
  438700000  10.3937674713  11.9164190001  13.5355775468  35.8457640182  10.6067462400   0.9407060100  68.0064115600  79.5538638100   0.3281841737   0.3508782629   0.3620923119   1.0411547486
  438800000   5.9242002029   6.0552587265  26.5954489445  38.5749078739  19.2896640000   0.0228614400 113.6910387600 133.0035642000   0.3533998354   0.3322511034   0.3333493004   1.0190002392
  438900000  29.5446407744  27.7944763725   3.1257456545  60.4648628013  44.3502721600  21.7426364100   1.3268736100  67.4197821800   0.3366723619   0.3340813716   0.3560504918   1.0268042253
  439000000  12.8607565506   9.2595324079  28.5981004851  50.7183894436  30.9873695569  16.4998440000 261.4591980900 308.9464116469   0.3536303634   0.3119672885   0.3598001312   1.0253977831
  439100000  35.5424944184  22.4299352964  60.5418403601 118.5142700749 232.7485872100  74.4061508100 593.0647125264 900.2194505464   0.3247575049   0.3172465001   0.3980793514   1.0400833565
  439200000   5.2841319588  29.0589867473  14.6360446975  48.9791634036   8.1956238400 250.3958112100  18.4118228100 277.0032578600   0.3433366069   0.3663357670   0.3433848777   1.0530572515
  439300000   4.2020003896  14.2060854400  38.1614945728  56.5695804024  10.7053296100  49.1050562500 359.0153352900 418.8257211500   0.3103960803   0.3600285627   0.3629863052   1.0334109482
  439400000   7.0089175162  25.5672368431  17.8263065546  50.4024609139   4.3584912900 197.3210184100   0.4571112100 202.1366209100   0.3435644799   0.3393490605   0.3604193258   1.0433328662
  439500000   4.6284791048  33.5094180952  42.4932878630  80.6311850630  12.2661052900 288.3000243600 314.3245326400 614.8906622900   0.3623013056   0.3139051347   0.3391922519   1.0153986922
  439600000  26.4141099431   7.9119201197  19.6707943353  53.9968243980 209.9745902500  66.7374624900  18.8303923600 295.5424451000   0.3592391587   0.3403095559   0.3317065685   1.0312552830
  439700000   6.1874159495  14.9652517683  37.5133651732  58.6660328910  25.3240432900  75.4396473600 333.1355040000 433.8991946500   0.3303220585   0.3244410372   0.3729340529   1.0276971486
  439800000   5.7128069409  28.8445529005  30.2039915195  64.7613513609   1.4158620100  54.0813160000  85.1209212100 140.6180992200   0.3271209530   0.3277406251   0.3529187256   1.0077803036
  439900000  25.6726895074  10.8417763239  40.4219115767  76.9363774079  97.9367536900 149.5117562500 149.4017290000 396.8502389400   0.3583066838   0.3508667908   0.3172470618   1.0264205365
  440000000  27.1162383099  21.8501451455   8.5945874671  57.5609709225   6.9416440900   8.7977492100   0.5553230400  16.2947163400   0.3753432128   0.3848776484   0.2658722012   1.0260930624
  440100000   9.7349380642   9.8294310877  17.2784748397  36.8428439916  51.6391708816 150.9457960000 241.5693062500 444.1542731316   0.3072401345   0.3224800937   0.3943940429   1.0241142711
  440200000  21.4274611448   7.2783285444  16.6477727085  45.3535623977  71.7493702500  32.7172560100   1.6765070400 106.1431333000   0.3582214132   0.3239613241   0.3421623956   1.0243451329
  440300000  22.3454300602   9.7723188060   6.9054850145  39.0232338808  91.3438947600   1.8284448400  40.7503489600 133.9226885600   0.3313594705   0.3534235663   0.3576012319   1.0423842687
  440400000  52.2719186566   3.5001126209   9.6192399417  65.3912712192 533.9385325521   0.3196771600  36.7345088100 570.9927185221   0.3842749182   0.3161778869   0.3098633585   1.0103161635
  440500000   7.3281797761   2.3549964732  72.5325449210  82.2157211703  91.3916880100   0.3501088900 689.7241587600 781.4659556600   0.2926360597   0.3805419021   0.3322732127   1.0054511745
  440600000  28.1660790664  12.8430599296  19.6557380745  60.6648770705 259.7077287025 159.3906250000 247.4108784900 666.5092321925   0.2999300178   0.3425671022   0.3768784878   1.0193756078
  440700000  32.9938921750  17.4991403664  11.9104832912  62.4035158326 270.6617232400  70.5028915600  63.0785408400 404.2431556400   0.3477123022   0.3526973731   0.3242072127   1.0246168881
  440800000  42.9398669230  15.1484164407  72.7101244017 130.7984077654 543.8419889764   0.2510010000 560.5624464400 1104.6554364164   0.3758786667   0.3252278386   0.3111368341   1.0122433394
  440900000   8.7076925675   4.6677209800  57.9480536545  71.3234672019  10.7161950736   0.1889640900 630.8737358400 641.7788950036   0.3610493055   0.3175575514   0.3571781133   1.0357849702
  441000000   8.7770808341  17.8347845951  20.5381835911  47.1500490203  40.5674729476  78.0254222400 100.8618490000 219.4547441876   0.3442119316   0.3520155653   0.3431415190   1.0393690159
  441100000   3.6414163520  21.0514299937  15.5965285588  40.2893749044   0.0303243913   3.3988609600   2.4445322500   5.8737176013   0.3201290489   0.3704707358   0.3528362163   1.0434360009
  441200000  19.5094557880   4.5538437799   5.3779076123  29.4412071802 189.8813171460   0.8105400900   2.4062214400 193.0980786760   0.3618412536   0.3103237755   0.3632885691   1.0354535982
  441300000  22.2529469061  16.1810772899   6.7615400774  45.1955642734  51.6674877601  29.5294428100   8.8197120400  90.0166426101   0.3806184488   0.3206179706   0.3296418568   1.0308782762
  441400000  15.2154619657  23.8960073379  34.0643723126  73.1758416163  92.6598182440  92.6156016900 242.3875334400 427.6629533740   0.3592939370   0.3302233542   0.3424614152   1.0319787063
  441500000  30.5947286765   5.0872068661  26.1730288349  61.8549643775 272.5751470225  11.6444737600 487.7737273600 771.9933481425   0.2880411183   0.3439983531   0.3722446321   1.0042841035
  441600000   8.8245634846  11.8229484488  11.5080823660  32.1555942994  22.7888800129  74.5096976100 159.4714352400 256.7700128629   0.3241803376   0.3643912417   0.3511082448   1.0396798242
  441700000  23.2017430575   4.9092775237  12.9423270404  41.0533476216 160.4300892100   7.3858932900  89.6979468100 257.5139293100   0.3637174128   0.3147008676   0.3605452183   1.0389634987
  441800000  18.0134440062   2.4078102733   4.9011485917  25.3224028712  17.8698116529   2.0981522500   0.3790864900  20.3470503929   0.3664236075   0.3539145167   0.3139260920   1.0342642162
  441900000  15.5677940174  34.0535051358   7.1216414747  56.7429406279  43.7000323600 293.4951448900   6.8727865600 344.0679638100   0.3412613560   0.3167760078   0.3510466497   1.0090840134
  442000000  34.9985958733  16.2867263371  16.6887886418  67.9741108522 272.4212969361  20.8346602500  83.7609344100 377.0168915961   0.3927425928   0.3005006322   0.3710940977   1.0643373227
  442100000   4.4092720847  12.2930697810  15.9260817609  32.6284236265   9.2909136100   6.7776915600  18.9033648400  34.9719700100   0.3703531498   0.3527946616   0.3016521531   1.0247999645
  442200000  16.0497368311  15.5858994454   2.8539341227  34.4895703992 109.7151502500  56.3625562500   3.1922968900 169.2700033900   0.3705023659   0.3525496763   0.3338090142   1.0568610564
  442300000   4.2553219859  19.0541104674  15.3334328437  38.6428652969   6.0093619600  26.7826950400  39.0975078400  71.8895648400   0.3191106420   0.3128008806   0.3846307634   1.0165422861
  442400000  24.1857156499  56.8969352053  12.7126342006  93.7952850557  39.9449280400 725.8929177600  10.0546068100 775.8924526100   0.3267278270   0.3593690798   0.3460602294   1.0321571362
  442500000  18.0381226550  17.1238718469   4.6174537034  39.7794482053 195.3090100900 224.3494708900   1.8736134400 421.5320944200   0.3103842365   0.3804465082   0.3299656075   1.0207963521
  442600000  49.7077254852   8.2525446291   6.5072796799  64.4675497941 426.6992548900  21.1922122500  73.0494996100 520.9409667500   0.3671471312   0.3620015498   0.3146831290   1.0438318100
  442700000  12.0799418531  25.6277572871   6.4136021912  44.1213013315  23.6779560000 316.4200592400  29.2929912900 369.3910065300   0.3451529893   0.3168465941   0.3816939153   1.0436934987
  442800000   4.8714729377  40.0912447386  35.9466762401  80.9093939164   9.5061222400 242.1353844900 279.2909440000 530.9324507300   0.2953586527   0.3650479763   0.3624393048   1.0228459338
  442900000   7.6069634059  12.4242624881  15.5009791851  35.5322050792   7.4676492900  95.4118704100  43.8773760000 146.7568957000   0.3283910017   0.3359162482   0.3589906083   1.0232978582
  443000000  16.1141087815  17.8481579449  12.0927561225  46.0550228489  35.6409000000  12.8149680400  30.1851348100  78.6410028500   0.3315253386   0.3559896671   0.3413181637   1.0288331694
  443100000  34.3549728529  18.9282075009  11.4960748141  64.7792551679 236.5966948900   1.8195312100  98.2794649600 336.6956910600   0.3156760252   0.3395518546   0.3802330115   1.0354608913
  443200000  10.0288143753  14.0795558259   6.3546664080  30.4630366091  75.9459960900  65.2864000000  49.6602090000 190.8926050900   0.3730712934   0.3447481808   0.3061414907   1.0239609649
  443300000  20.5373029904  11.8619927897   6.7202613118  39.1195570919  64.0528108900 147.0835328400  19.8336622500 230.9700059800   0.3362606411   0.3694943275   0.3446149346   1.0503699032
  443400000   6.9560091930  16.2960950427  35.6485740271  58.9006782628   3.3452410000  87.5497062400 108.9476688400 199.8426160800   0.3221068517   0.3336497709   0.3729785075   1.0287351301
  443500000  21.2412893478  17.6461586775   4.7643483489  43.6517963742 265.5205070400  22.5967129600   4.9724540100 293.0896740100   0.3520824826   0.3314959865   0.3542872686   1.0378657377
  443600000   5.9991340729  16.4183123981  14.6185542065  37.0360006775   1.3780412100  44.5302636100  68.0625000000 113.9708048200   0.3443986068   0.3230573684   0.3560391091   1.0234950842
  443700000  47.3357242104  18.9505210176   4.9536293747  71.2398746028 284.0303502400 132.0844518400  11.2929602500 427.4077623300   0.3969162364   0.3026528556   0.3472984892   1.0468675811
  443800000  33.7688355480  14.7111058939   3.3108704397  51.7908118816 230.8545972100 211.5715702500   2.8328256100 445.2589930700   0.3703678700   0.3538720096   0.3238182849   1.0480581645
  443900000   8.5973839884  20.8908972489  23.5083318753  52.9966131126  42.3892144900  30.5510452900   8.8583616900  81.7986214700   0.3141311066   0.3367804555   0.3969984029   1.0479099649
  444000000   6.8430860508  11.9091926228   4.9415892359  23.6938679095   7.1604408100   2.6745331600  41.5676772900  51.4026512600   0.3114081276   0.3997798588   0.3239431456   1.0351311319
  444100000  14.6798628444  26.7558171731   9.7424921085  51.1781721260 101.9332544400 226.7915521600 146.8047256900 475.5295322900   0.3183101432   0.3032090533   0.4081366837   1.0296558803
  444200000  16.6598220383  13.8611862846  23.1332480413  53.6542563642 109.0687809600   9.9717008400  58.2245302500 177.2650120500   0.3680472438   0.3532325929   0.3248830916   1.0461629284
  444300000  21.2323394712  10.6588622397  23.4348443117  55.3260460225  66.0952740100  10.4458240000 198.6182862400 275.1593842500   0.3857556955   0.3133649410   0.3235769323   1.0226975688
  444400000  89.2259852703  26.3081559357   4.4626595647 119.9968007707 537.9384422500 373.7339568400  41.5586515600 953.2310506500   0.3947029010   0.3419687119   0.3225650780   1.0592366909
  444500000  11.3381549465  11.4224690842  52.3728005937  75.1334246244  20.9718202500 113.4778867600 634.3295588100 768.7792658200   0.3218998944   0.3581832905   0.3486771583   1.0287603432
  444600000  12.6339165524  10.9275557282  20.3311983607  43.8926706413 104.6815459600  72.1769184900 141.9362476900 318.7947121400   0.2690197339   0.3744186999   0.4003922674   1.0438307012
  444700000   4.5318077655   7.0617091041  37.1484224627  48.7419393322   3.6576562500  21.3462480400 155.0747184100 180.0786227000   0.3130907195   0.3306001101   0.4082028322   1.0518936618
  444800000  31.4339429099  11.4295907945  11.0714083543  53.9349420586 244.2656410000  84.6197612100 114.7555137600 443.6409159700   0.3436129733   0.3731404654   0.2993321996   1.0160856383
  444900000  12.3289713110  44.1398035712  29.2092760324  85.6780509147  61.5785478400 516.5028928900 297.7626336400 875.8440743700   0.3403328283   0.3427933128   0.3439637388   1.0270898799
  445000000  26.7697477144  16.4890122963   7.0712599651  50.3300199757  62.0282256400  84.8627864100 111.0452288400 257.9362408900   0.3547281778   0.3403843302   0.3373951614   1.0325076694
  445100000  28.0099665611   6.3345348755  33.8658805091  68.2103819457 426.3027384100   7.2808228900  72.5426958400 506.1262571400   0.3472346658   0.3148486215   0.3594004309   1.0214837182
  445200000   5.2881389027  12.9804680520   6.9876798827  25.2562868374  10.0014062500 159.7114612900   0.6108985600 170.3237661000   0.3358417567   0.3426693078   0.3399245596   1.0184356240
  445300000  29.6763206224  23.0039780702   2.6486676740  55.3289663667 141.7028352100 157.0084180900   5.0306004100 303.7418537100   0.3384330775   0.3781103100   0.3287568082   1.0453001957
  445400000   8.9770066065  51.3611185866   7.5617951517  67.8999203448  11.4501024400 186.1832960100  52.8310922500 250.4644907000   0.3548616556   0.4039622603   0.2730773656   1.0319012814
  445500000  34.4467395132  36.0626601912   4.5475908601  75.0569905645 391.3263370809  88.6459910400   4.2799334400 484.2522615609   0.3483878168   0.3460597374   0.3440996051   1.0385471592
  445600000   7.6224813943   8.5355306593  27.0054161734  43.1634282270  12.9412867600   5.7518428900 116.5687308900 135.2618605400   0.3673033040   0.3194982581   0.3134273468   1.0002289089
  445700000   7.2119716715  18.1281607664  24.8414807483  50.1816131862  45.1422734400 193.0432360000 251.1844614400 489.3699708800   0.3300154309   0.3861116523   0.3118465808   1.0279736640
  445800000  13.2235219050  33.3661284942  13.9113781017  60.5010285008   5.5328448400 306.6526322500   9.9780174400 322.1634945300   0.2977703560   0.3665397029   0.3597138743   1.0240239332
  445900000   3.9374884666  53.9726559720  38.1734433231  96.0835877617   3.3804499600 204.7331722500 204.0840816400 412.1977038500   0.3213322723   0.3163460215   0.3785938709   1.0162721647
  446000000  51.4174554878  20.2172329907  16.1118660250  87.7465545035 549.7571196100   2.1257640000 133.5989222500 685.4818058600   0.3199774334   0.3653055889   0.3368070967   1.0220901190
  446100000   8.9762196276   9.5393877340  11.1386944727  29.6543018343  55.7545956100   1.2481358400 123.0369008400 180.0396322900   0.3256495542   0.3340695774   0.3547304582   1.0144495898
  446200000   7.6416612187   5.8893542058  25.2680667089  38.7990821334  19.1213798400  61.0836033600   0.1849860100  80.3899692100   0.3280490848   0.3478139792   0.3489315700   1.0247946340
  446300000   3.7937169604  79.2267374307   9.7398934889  92.7603478800   5.6520307600 713.6377960000 129.0359683600 848.3257951200   0.3706580992   0.2986699636   0.3672332257   1.0365612885
  446400000  42.8408514758  39.2957936476   6.3719648727  88.5086099960 242.0544756100 213.1775203600   0.0831745600 455.3151705300   0.3802361068   0.3400763164   0.3071666507   1.0274790739
  446500000  21.3650570427  17.8453089920  56.2060704650  95.4164364997 232.0290562500 210.9059107600 797.8308668100 1240.7658338200   0.3525647017   0.3448244994   0.3274320920   1.0248212931
  446600000   7.1694427921   8.6453924861  30.0606615092  45.8754967873  13.8079128100   0.1997196100 487.6677222400 501.6753546600   0.2855298169   0.4243254088   0.3229860568   1.0328412824
  446700000   8.7029252386  15.7937436663   6.0722736330  30.5689425379  19.6284441600 263.2765856400  38.0392897600 320.9443195600   0.3930464428   0.3548448337   0.3012302568   1.0491215333
  446800000   3.7389554702  17.4960249035  23.9747392245  45.2097195981  14.9158164100  88.1852464900  40.3974648100 143.4985277100   0.3377358908   0.3571439886   0.3233757041   1.0182555835
  446900000  56.3860977190  11.1367307474   3.9171323095  71.4399607759 700.6333714704   2.1871452100  42.2383008100 745.0588174904   0.4176125280   0.3041326874   0.3205304726   1.0422756880
  447000000  19.3415934485  15.4961093423   8.8018922955  43.6395950863 139.3438593600  63.4969922500   0.6491524900 203.4900041000   0.3565037954   0.3658677898   0.3173907223   1.0397623075
  447100000  19.9742776367   8.5423744349  42.6026797247  71.1193317963  94.4375804100  38.8278534400  20.0668161600 153.3322500100   0.3221465195   0.3257331000   0.3587174012   1.0065970207
  447200000   6.4115024035  13.9472955894  10.8520065317  31.2108045246   5.2130022400  15.5228120100  39.8413440000  60.5771582500   0.4060672024   0.3229697799   0.3110168111   1.0400537934
  447300000  48.4675556065   4.0884357917  33.7239341850  86.2799255832 730.7830890000   4.0614340900 252.0378504900 986.8823735800   0.3614793691   0.2821312249   0.3781682118   1.0217788059
  447400000  11.8254032023  14.5692777854  11.0519827295  37.4466637172   5.5927520100 117.8679348900  97.2472099600 220.7078968600   0.3447640298   0.3196396484   0.3871826873   1.0515863655
  447500000   8.5970076952  11.8415261470   7.3757282921  27.8142621343  19.7855936100   0.8195680900   0.5598032400  21.1649649400   0.3241584825   0.3476966320   0.3603518390   1.0322069535
  447600000   5.9975261838  31.1720094529  30.2610099246  67.4305455613   5.4849640000 165.7862256400 395.7712360000 567.0424256400   0.3646185996   0.3879556236   0.2856852176   1.0382594408
  447700000  15.4079616669  32.8601179785  16.6223608119  64.8904404573 139.5020832100 257.4773252100  52.1399526400 449.1193610600   0.3527701445   0.3291725169   0.3494809651   1.0314236265
  447800000  15.9450237083  63.4061305131   7.9415820154  87.2927362369  39.8842771600 506.3085016900   0.5246104900 546.7173893400   0.3061556145   0.3583241680   0.3409136637   1.0053934463
  447900000  19.7540682643  31.5750200396   3.4349123854  54.7640006892  37.6284096400 170.0989808400   6.0393062500 213.7666967300   0.3433993980   0.3385137313   0.3504621284   1.0323752577
  448000000   9.9838338462  40.8609860317   9.7983818559  60.6432017339   8.3347690000  61.3480562500   9.9162010000  79.5990262500   0.2756017269   0.4201063751   0.3167111653   1.0124192672
  448100000  14.2052674925   3.5739326989  36.1261364574  53.9053366487  40.5781740100   4.4618112900 177.4623622500 222.5023475500   0.3931055484   0.2904305904   0.3650992890   1.0486354278
  448200000   3.7571582280  53.6187397515  40.7222850495  98.0981830290   0.1299602500 434.0680564900 177.4517052100 611.6497219500   0.3369963516   0.3925954077   0.3534179094   1.0830096687
  448300000   4.8610684660  23.1895201775  12.7126634697  40.7632521132   8.7414835600 123.4565432100   0.1733056900 132.3713324600   0.3059280246   0.3656417284   0.3795292983   1.0510990513
  448400000  31.9129370883  19.7079252319  11.9639085452  63.5847708654 101.2378068900  28.3865184100   4.9284000000 134.5527253000   0.3687687666   0.3105315157   0.3394316257   1.0187319079
  448500000  11.8496469224  30.6588909744  30.0986214635  72.6071593603  16.6211136100 290.1503424400  85.3683602500 392.1398163000   0.3341000449   0.3396389978   0.3589627997   1.0327018424
  448600000  18.0102607457  11.9662075334  14.7290207589  44.7054890379  42.9313248400  52.5741006400  27.2995800100 122.8050054900   0.2980757253   0.3749482679   0.3807497627   1.0537737558
  448700000  31.4859013663   7.9389641937   2.5708627753  41.9957283353  72.1276518400  10.7472508900   0.8213796900  83.6962824200   0.3516641180   0.3506416151   0.3267128371   1.0290185701
  448800000  28.3970037927  14.5105172245  12.5295723251  55.4370933422 131.1460136100   5.7121000000  19.1791443600 156.0372579700   0.3829429324   0.2884671816   0.3626491012   1.0340592153
  448900000  12.9376727056  21.1915929642  23.8899877717  58.0192534415 140.3774736100  70.7499676900 126.9903610000 338.1178023000   0.3668301146   0.3413660351   0.3518644487   1.0600605984
  449000000   7.7010142481   7.9956810751  29.4983899506  45.1950852737   5.6396750400   0.4219801600 209.8499904400 215.9116456400   0.3188619184   0.3884369105   0.3238135832   1.0311124121
  449100000  21.4031932780  29.0293008281  28.3211528157  78.7536469218  28.9056769600 106.4569968400  83.9367468900 219.2994206900   0.3504119461   0.3588207032   0.3362968421   1.0455294915
  449200000  12.8035348215   8.1317366852   9.3961566356  30.3314281423  30.7989481024  25.0310096100  18.6684484900  74.4984062024   0.3545060942   0.3513799755   0.3537993146   1.0596853843
  449300000  15.2733594294  24.1250174383   7.7406759775  47.1390528452  33.9492675600  79.5556963600  66.3833857600 179.8883496800   0.3692360115   0.3578264170   0.3146437586   1.0417061871
  449400000   8.4287464919  14.7479858409  12.9258448384  36.1025771712  60.7246147600 129.1329958689  80.3640531600 270.2216637889   0.2836306240   0.3707112427   0.3639740414   1.0183159081
  449500000   9.6009577973  12.3842196067   7.8671123274  29.8522897314  12.2934384400   0.0008468100  28.6182201600  40.9125054100   0.3273828275   0.3857658980   0.3271735469   1.0403222723
  449600000  20.5106818610  10.1408357722   3.3304237422  33.9819413754 238.9250318400  37.7339918400   0.7040888100 277.3631124900   0.3350576164   0.3218591600   0.3509170797   1.0078338561
  449700000   4.8177769205  34.0007100567   8.7147572071  47.5332441843   5.6192702500 230.6814192400   0.9568752400 237.2575647300   0.3806452278   0.3190164180   0.3288111432   1.0284727890
  449800000  44.0113431291   7.2270874588   8.4583762677  59.6968068556 242.9171616400 114.4878600100  11.0210720400 368.4260936900   0.3851261127   0.3407449502   0.3397057905   1.0655768534
  449900000   9.7761703880  19.2200534555   9.9984690803  38.9946929237 194.9541987600 178.2919267600   7.4321664400 380.6782919600   0.3587006418   0.3852549651   0.2970143097   1.0409699166
  450000000  11.8239131193  52.7212898275   5.5624574947  70.1076604415 132.8002712100 355.8806790400  58.2916980100 546.9726482600   0.3903596579   0.3254296830   0.3408554702   1.0566448111
  450100000  26.2360791046  48.7129660981  19.0281130188  93.9771582215  24.9800040000 178.4815840900 128.0631722500 331.5247603400   0.3469083689   0.3657140605   0.2962494777   1.0088719071
  450200000  14.0011180829  20.8919829489   8.5093569686  43.4024580003  86.9556250000 155.3787180100  34.8678440100 277.2021870200   0.3706941426   0.3315152098   0.3190578967   1.0212672491
  450300000   9.4617535808  16.9333462235  37.0780477112  63.4731475155  82.3265875600 111.9596772100 269.3471792400 463.6334440100   0.3440294430   0.3530692484   0.3402991642   1.0373978557
  450400000  10.7689142288   6.9895417474  10.2521253319  28.0105813082  10.0349568400   1.5567552900   0.8731033600  12.4648154900   0.3315681370   0.3385991181   0.3726348820   1.0428021371
  450500000  31.8610322946   8.8955157268  20.0337348879  60.7902829094 215.5846158400 116.1351075600 214.9068040900 546.6265274900   0.3421931119   0.3563884194   0.3390389874   1.0376205187
  450600000  35.4622526360   9.8882877658  19.2121249517  64.5626653535 248.3460810000   0.1633776400  53.8609210000 302.3703796400   0.3869157428   0.3423024158   0.2941551461   1.0233733046
  450700000  14.4924434794  59.3973986227  13.1539812805  87.0438233826  97.2866595600 587.4951868900  36.4767681600 721.2586146100   0.3207263689   0.3770746219   0.3382536075   1.0360545983
  450800000  18.4300452481   4.3367178662  29.9602187269  52.7269818412 133.8417610000   1.2018736900 252.9085896100 387.9522243000   0.3349793982   0.3114380371   0.3682804997   1.0146979349
  450900000  21.7350612631   6.2851871310  41.4982279497  69.5184763437 193.4380272400  29.8695040900 324.0684036100 547.3759349400   0.3558587899   0.3175578791   0.3528871332   1.0263038022
  451000000  23.3579049837  20.9135062722  28.3092476638  72.5806589196 143.0679132100  34.2108010000 337.5377328400 514.8164470500   0.4095426783   0.3511825453   0.3100175483   1.0707427718
  451100000  24.5491106799  13.0635523431  42.4628963549  80.0755593779 157.0886222500  32.2419552400 477.7721640000 667.1027414900   0.3238512043   0.3928416002   0.3122897034   1.0289825080
  451200000  55.8930994755  14.8650973191   7.6486206670  78.4068174616 524.4283201600 177.9582680100   2.3031097600 704.6896979300   0.3735289848   0.3186499888   0.3426437109   1.0348226845
  451300000   9.3872827690  10.8461182609  10.3743775762  30.6077786061  18.2850312100  78.0483902500  27.5677502500 123.9011717100   0.2702960116   0.3857008001   0.3689155482   1.0249123599
  451400000  17.9618988890  32.5579819071  24.1696427880  74.6895235841 104.1277384900 462.2758003600 178.4441788900 744.8477177400   0.3710771027   0.3106343436   0.3330870136   1.0147984600
  451500000   8.2101676439  10.6967588425   5.7392483189  24.6461748052  46.4224195600  23.1312902500   4.5449976100  74.0987074200   0.3416057560   0.3455968674   0.3362022623   1.0234048857
  451600000  13.2652527040  19.1300949541  12.4794035611  44.8747512193  16.9991290000  63.8624739600  11.4859988100  92.3476017700   0.3559369069   0.3089810885   0.3513289266   1.0162469219
  451700000  22.8150147198  22.3303055738  14.0233924230  59.1687127166 254.1920035600  98.5314316900 101.7778322500 454.5012675000   0.3403804293   0.3403169118   0.3334996795   1.0141970206
  451800000   6.7727518571  29.7502093286   5.3751145958  41.8980757815   0.0284259600 101.4028860100   8.8102112400 110.2415232100   0.3619862372   0.3471875625   0.3413390677   1.0505128674
  451900000   5.5699506543  32.8848711495   8.8682913512  47.3231131550  27.3549920400 241.8398214400 194.7615624900 463.9563759700   0.3285516663   0.3800473570   0.3280747613   1.0366737845
  452000000  15.4066590319  49.0345495419  31.2418872083  95.6830957820  39.5791974400 507.8667888100 452.3405848900 999.7865711400   0.3174093958   0.3175196633   0.3860167718   1.0209458309
  452100000  23.8894294916  33.0741572014   5.5904552651  62.5540419580  25.6815832900 253.3890912400  16.3879232400 295.4585977700   0.3882370983   0.3061359016   0.3228880604   1.0172610603
  452200000  11.0802645367  14.4033364853   6.3957414613  31.8793424833   2.7056960100  45.4302960400  57.0583836900 105.1943757400   0.3223312506   0.3696226804   0.3611726252   1.0531265562
  452300000  28.9082904618   4.6018071887  41.9546527335  75.4647503840  51.1239300100  17.6307612100 399.9480016900 468.7026929100   0.3798520262   0.3256260908   0.3315526813   1.0370307983
  452400000   8.3091787723  26.2466486940  43.3515008742  77.9073283404  37.1660929600 416.4048360000 216.7461172900 670.3170462500   0.3088120461   0.3625377586   0.3555145874   1.0268643920
  452500000   4.6448411756   9.5378960457  56.5446976199  70.7274348412  50.5762768900  17.5569380100 355.2885708100 423.4217857100   0.3147305126   0.3374425423   0.3727428266   1.0249158815
  452600000   6.3112878803  18.4713639965  30.9962598213  55.7789116980   7.7852160400  21.6411040000 298.8991476900 328.3254677300   0.3121440261   0.3526730356   0.3769620732   1.0417791348
  452700000  67.6632561378  34.8329347836  11.5492673893 114.0454583107 531.8558440000 316.9218852900   1.7045913600 850.4823206500   0.3180656190   0.3639803540   0.3300875137   1.0121334868
