ID TYPE x y z ix iy iz 
1673 2 -4.00926 -0.459612 1.30591 12 -32 0
1674 2 -3.69135 -0.64974 2.19032 12 -32 0
1675 2 -3.09409 -0.839482 1.45557 12 -32 0
1676 2 -2.96184 -1.7951 1.48921 12 -32 0
1677 2 -3.06343 -2.6657 1.16733 12 -32 0
1678 2 -3.96901 -2.98662 1.41091 12 -32 0
1679 2 -4.10432 -3.75372 0.908772 12 -32 0
1680 2 -4.0922 -4.42747 1.5509 12 -32 0
1661 2 6.33943 -14.7814 12.8587 10 -29 0
1662 2 6.61287 -14.6159 12.0111 10 -29 0
1663 2 7.12964 -13.9532 11.5565 10 -29 0
1664 2 6.46782 -13.8733 10.7757 10 -29 0
1665 2 6.54736 -12.9667 10.5425 10 -29 0
1666 2 6.86304 -12.532 9.77458 10 -29 0
1667 2 6.42831 -12.188 8.95986 10 -29 0
1668 2 6.3622 -11.5644 8.17696 10 -29 0
1669 2 6.91955 -11.5959 7.44403 10 -29 0
1670 2 6.93055 -11.1917 6.57927 10 -29 0
1671 2 7.50125 -10.4532 6.84301 10 -29 0
1672 2 7.49187 -9.57572 7.21614 10 -29 0
1673 2 6.97788 -8.7951 7.11564 10 -29 0
1674 2 6.21985 -9.38559 7.14475 10 -29 0
1675 2 6.56144 -10.248 7.60321 10 -29 0
1676 2 7.41595 -10.5875 7.81365 10 -29 0
1677 2 7.25405 -10.03 8.51893 10 -29 0
1678 2 7.59142 -10.6881 9.16914 10 -29 0
1679 2 8.37777 -10.2115 9.54647 10 -29 0
1680 2 8.64798 -9.78822 10.3948 10 -29 0
1661 2 -0.448785 1.27624 -7.75281 12 -30 0
1662 2 -1.17867 1.77517 -7.48248 12 -30 0
1663 2 -1.6038 1.43492 -6.72079 12 -30 0
1664 2 -1.62414 1.08677 -5.87843 12 -30 0
1665 2 -1.02797 0.350985 -6.14679 12 -30 0
1666 2 -1.01581 -0.621983 -5.98637 12 -30 0
1667 2 -1.78442 -0.883909 -6.52898 12 -30 0
1668 2 -1.73023 -1.63011 -7.16696 12 -30 0
1669 2 -1.81604 -1.23474 -8.04691 12 -30 0
1670 2 -1.51946 -1.55038 -8.8876 12 -30 0
1671 2 -1.94638 -0.937281 -9.52083 12 -30 0
1672 2 -1.15763 -0.858995 -10.1529 12 -30 0
1673 2 -0.639429 -1.38268 -9.59488 12 -30 0
1674 2 -0.878299 -1.91277 -10.3344 12 -30 0
1675 2 -0.0390597 -2.17236 -10.0446 12 -30 0
1676 2 0.804752 -1.74034 -10.116 12 -30 0
1677 2 0.101238 -1.19373 -10.5094 12 -30 0
1678 2 0.122588 -1.35441 -11.4221 12 -30 0
1679 2 0.880736 -0.800558 -11.2186 12 -30 0
1680 2 1.39166 -0.0641407 -11.5358 12 -30 0
1661 2 3.41762 5.41012 3.35399 14 -30 0
1662 2 3.3473 6.3567 3.7191 14 -30 0
1663 2 3.90456 6.56857 3.00118 14 -30 0
1664 2 4.85012 6.70426 3.31467 14 -30 0
1665 2 4.38949 7.2733 3.92459 14 -30 0
1666 2 4.90792 7.8972 3.37367 14 -30 0
1667 2 5.68089 7.33906 3.51178 14 -30 0
1668 2 5.73393 7.45969 4.47035 14 -30 0
1669 2 5.38542 8.23588 4.94101 14 -30 0
1670 2 4.41744 8.46616 4.96371 14 -30 0
1671 2 4.18489 7.8381 5.59982 14 -30 0
1672 2 3.53134 8.19028 6.22056 14 -30 0
1673 2 3.71268 7.81594 7.04076 14 -30 0
1674 2 3.60436 8.74569 7.26551 14 -30 0
1675 2 3.56481 9.62418 7.67015 14 -30 0
1676 2 3.41946 10.3528 8.29735 14 -30 0
1677 2 2.75222 11.0674 8.16123 14 -30 0
1678 2 2.30044 11.4423 7.31094 14 -30 0
1679 2 2.52041 11.1241 6.4077 14 -30 0
1680 2 1.55858 11.3567 6.61486 14 -30 0
1661 2 13.762 12.3198 17.0301 13 -32 0
1662 2 13.3699 11.7581 16.3832 13 -32 0
1663 2 12.6393 11.8523 16.9579 13 -32 0
1664 2 11.9483 12.2969 16.3853 13 -32 0
1665 2 11.973 13.1652 16.8888 13 -32 0
1666 2 12.0336 12.944 17.8152 13 -32 0
1667 2 12.8774 13.2771 18.0327 13 -32 0
1668 2 12.6349 14.2325 17.7049 13 -32 0
1669 2 11.7206 14.4883 17.4413 13 -32 0
1670 2 12.2946 14.9704 16.7767 13 -32 0
1671 2 12.8086 -14.1208 16.9052 13 -31 0
1672 2 13.5803 -14.1069 17.4527 13 -31 0
1673 2 13.7432 -13.1498 17.6148 13 -31 0
1674 2 13.3971 -13.306 16.7263 13 -31 0
1675 2 14.1748 -13.8362 16.6368 13 -31 0
1676 2 13.4484 -14.0965 16.0715 13 -31 0
1677 2 13.8773 -14.9364 15.7989 13 -31 0
1678 2 14.7637 14.6412 15.8473 13 -32 0
1679 2 -14.3011 14.8753 15.977 14 -32 0
1680 2 -14.8991 -14.6045 16.5836 14 -31 0
1661 2 0.927675 1.85535 -19.0456 14 -34 0
1662 2 0.606389 1.70709 -18.1338 14 -34 0
1663 2 -0.208123 1.51967 -18.5796 14 -34 0
1664 2 -0.583514 0.601405 -18.5036 14 -34 0
1665 2 -0.87635 0.141035 -17.6769 14 -34 0
1666 2 -0.735078 1.03627 -17.431 14 -34 0
1667 2 -0.5905 0.675656 -16.5255 14 -34 0
1668 2 -1.07638 1.50644 -16.2458 14 -34 0
1669 2 -0.952718 2.00903 -15.4231 14 -34 0
1670 2 -1.27414 1.31724 -14.8026 14 -34 0
1671 2 -1.73717 0.705746 -15.3349 14 -34 0
1672 2 -1.35815 -0.141964 -15.4357 14 -34 0
1673 2 -2.02064 -0.295408 -16.2659 14 -34 0
1674 2 -1.84262 -1.24324 -15.9 14 -34 0
1675 2 -1.14926 -1.75748 -16.3093 14 -34 0
1676 2 -0.933018 -1.87109 -15.3886 14 -34 0
1677 2 -0.921802 -2.01593 -14.4372 14 -34 0
1678 2 -0.144515 -1.35922 -14.4348 14 -34 0
1679 2 0.336384 -0.987192 -15.2436 14 -34 0
1680 2 -0.0378897 -0.338307 -15.8402 14 -34 0
1661 2 7.86086 13.8586 23.4771 12 -32 0
1662 2 8.14012 12.7955 23.4355 12 -32 0
1663 2 7.36481 12.2605 23.453 12 -32 0
1664 2 6.48053 12.6033 23.5357 12 -32 0
1665 2 5.82981 12.6933 24.3009 12 -32 0
1666 2 6.58406 13.2112 24.5548 12 -32 0
1667 2 6.52076 14.209 24.4155 12 -32 0
1668 2 5.6239 14.5806 24.5007 12 -32 0
1669 2 5.30941 14.3268 23.659 12 -32 0
1670 2 4.94101 13.9641 22.8941 12 -32 0
1671 2 4.14253 13.5348 22.5129 12 -32 0
1672 2 3.29391 13.267 22.0435 12 -32 0
1673 2 2.94768 14.094 21.6773 12 -32 0
1674 2 3.01017 14.866 21.047 12 -32 0
1675 2 2.80298 14.3263 20.2608 12 -32 0
1676 2 1.85575 14.2822 20.3427 12 -32 0
1677 2 1.08734 13.7171 20.0285 12 -32 0
1678 2 0.766705 14.6731 20.0764 12 -32 0
1679 2 0.0476656 14.9034 19.3985 12 -32 0
1680 2 0.0772511 -14.147 19.4787 12 -31 0
1661 2 14.3718 -12.2135 6.35192 10 -32 0
1662 2 14.6857 -12.8267 5.63422 10 -32 0
1663 2 -14.3618 -12.8711 5.49377 11 -32 0
1664 2 -14.0226 -12.0668 5.9113 11 -32 0
1665 2 -13.7728 -12.5552 6.70367 11 -32 0
1666 2 -13.9469 -12.1586 7.54947 11 -32 0
1667 2 -13.8607 -11.1956 7.58243 11 -32 0
1668 2 -14.2756 -10.4615 7.16335 11 -32 0
1669 2 -13.3595 -10.1896 7.51793 11 -32 0
1670 2 -13.562 -9.89598 6.58885 11 -32 0
1671 2 -12.6937 -9.5295 6.7308 11 -32 0
1672 2 -12.1139 -9.07976 6.15949 11 -32 0
1673 2 -12.2356 -9.04748 5.22707 11 -32 0
1674 2 -11.7849 -9.36148 4.49829 11 -32 0
1675 2 -12.4597 -8.79642 4.15974 11 -32 0
1676 2 -11.8135 -8.57501 3.50262 11 -32 0
1677 2 -12.2269 -8.62556 2.58865 11 -32 0
1678 2 -12.6793 -9.29552 2.1187 11 -32 0
1679 2 -13.2316 -9.64587 1.28192 11 -32 0
1680 2 -13.6023 -8.76799 1.35554 11 -32 0
1661 2 -0.28299 1.45661 -2.6723 9 -33 0
1662 2 -0.0480808 0.502119 -2.92077 9 -33 0
1663 2 -0.561201 -0.280081 -3.19658 9 -33 0
1664 2 -0.248352 -0.328721 -4.08535 9 -33 0
1665 2 -0.897697 -0.917474 -4.54961 9 -33 0
1666 2 -1.25385 -1.7571 -4.21462 9 -33 0
1667 2 -1.42279 -1.27014 -3.44223 9 -33 0
1668 2 -1.76408 -0.553589 -2.98387 9 -33 0
1669 2 -2.15734 -0.522667 -2.05311 9 -33 0
1670 2 -2.32581 0.0384215 -1.27955 9 -33 0
1671 2 -2.10901 0.205934 -0.391061 9 -33 0
1672 2 -2.08188 -0.732699 -0.370992 9 -33 0
1673 2 -2.60839 -1.48036 0.0682246 9 -33 0
1674 2 -2.75007 -1.85443 0.964124 9 -33 0
1675 2 -3.43318 -1.9767 1.63999 9 -33 0
1676 2 -4.35396 -1.76337 2.03051 9 -33 0
1677 2 -5.15076 -1.23642 2.42397 9 -33 0
1678 2 -5.84659 -1.75259 2.64355 9 -33 0
1679 2 -5.60995 -1.7735 3.62739 9 -33 0
1680 2 -6.06295 -0.938178 3.28334 9 -33 0
1661 2 0.0279399 1.69861 -18.9279 7 -34 0
1662 2 0.0789695 0.905247 -18.4176 7 -34 0
1663 2 0.868946 1.2871 -17.8534 7 -34 0
1664 2 0.342938 2.07943 -17.8477 7 -34 0
1665 2 0.00897794 1.54081 -17.0904 7 -34 0
1666 2 0.199146 0.877124 -16.425 7 -34 0
1667 2 0.390832 0.478819 -15.5834 7 -34 0
1668 2 0.470988 -0.427558 -15.9188 7 -34 0
1669 2 -0.00797332 -1.05235 -15.3603 7 -34 0
1670 2 -0.0409185 -1.61932 -14.4769 7 -34 0
1671 2 0.495359 -0.995713 -13.9666 7 -34 0
1672 2 -0.368867 -0.58701 -13.8473 7 -34 0
1673 2 -0.0484008 -0.616163 -12.975 7 -34 0
1674 2 -0.927108 -0.701733 -12.6283 7 -34 0
1675 2 -1.61155 -0.189753 -12.2706 7 -34 0
1676 2 -1.26647 0.664423 -12.0885 7 -34 0
1677 2 -0.369845 0.237728 -12.1277 7 -34 0
1678 2 -0.455361 0.172067 -11.1387 7 -34 0
1679 2 0.0372598 -0.0596529 -10.328 7 -34 0
1680 2 0.75809 0.499435 -9.99801 7 -34 0
1661 2 -1.55468 -0.734857 -26.6753 7 -34 0
1662 2 -1.06822 -1.56758 -26.701 7 -34 0
1663 2 -0.955398 -1.67985 -27.6432 7 -34 0
1664 2 -1.43607 -1.09064 -28.2032 7 -34 0
1665 2 -1.0981 -1.19557 -29.0611 7 -34 0
1666 2 -1.33709 -0.244305 -29.0017 7 -34 0
1667 2 -1.44235 -0.030814 -28.0676 7 -34 0
1668 2 -1.87368 0.865669 -28.0015 7 -34 0
1669 2 -1.5922 0.8937 -28.9353 7 -34 0
1670 2 -0.631001 0.677685 -28.8102 7 -34 0
1671 2 0.172035 0.100471 -28.6463 7 -34 0
1672 2 0.0709157 -0.615543 -29.2176 7 -34 0
1673 2 0.961933 -0.637973 -28.9996 7 -34 0
1674 2 0.939718 -1.10675 -28.1897 7 -34 0
1675 2 0.120499 -1.63007 -27.8122 7 -34 0
1676 2 -0.190631 -0.744068 -28.0659 7 -34 0
1677 2 -0.20162 -0.409458 -27.2313 7 -34 0
1678 2 -0.0536388 0.558643 -27.4325 7 -34 0
1679 2 0.571257 1.20934 -26.9687 7 -34 0
1680 2 1.02431 0.87315 -27.8081 7 -34 0
1661 2 -2.15099 1.36547 -0.79388 7 -34 0
1662 2 -2.20866 2.0941 -0.10246 7 -34 0
1663 2 -1.62984 2.03956 0.640147 7 -34 0
1664 2 -0.906836 1.44761 0.795388 7 -34 0
1665 2 0.120949 1.42999 0.710324 7 -34 0
1666 2 0.537394 2.01204 0.119528 7 -34 0
1667 2 0.434903 2.35139 -0.758279 7 -34 0
1668 2 -0.347195 2.3175 -1.20501 7 -34 0
1669 2 -0.631932 1.81314 -1.98186 7 -34 0
1670 2 -0.771871 0.926731 -2.4648 7 -34 0
1671 2 -0.968295 0.159122 -1.92747 7 -34 0
1672 2 -1.60829 -0.177172 -2.55018 7 -34 0
1673 2 -1.49753 -1.05763 -2.95399 7 -34 0
1674 2 -1.03079 -1.24565 -3.78258 7 -34 0
1675 2 -0.495032 -0.398544 -3.58951 7 -34 0
1676 2 -1.20926 0.0967336 -4.02445 7 -34 0
1677 2 -0.467775 0.660288 -4.39814 7 -34 0
1678 2 -0.156384 -0.0383406 -4.97363 7 -34 0
1679 2 0.741068 0.0803298 -4.60527 7 -34 0
1680 2 1.39807 -0.642309 -4.4937 7 -34 0
1661 2 0.685914 -1.64324 -6.50526 7 -34 0
1662 2 1.03126 -1.39412 -5.58987 7 -34 0
1663 2 1.64028 -0.973747 -6.27648 7 -34 0
1664 2 1.52807 -0.405809 -7.11356 7 -34 0
1665 2 2.02943 0.121344 -6.58789 7 -34 0
1666 2 1.52994 -0.137391 -5.6853 7 -34 0
1667 2 0.740634 0.31443 -5.7704 7 -34 0
1668 2 -0.107142 0.665452 -6.10829 7 -34 0
1669 2 -0.421681 1.2311 -5.40816 7 -34 0
1670 2 -1.32123 1.41697 -5.78414 7 -34 0
1671 2 -1.49393 0.505475 -5.64553 7 -34 0
1672 2 -1.81202 0.657411 -6.49355 7 -34 0
1673 2 -1.31276 -0.133641 -6.72923 7 -34 0
1674 2 -1.87827 -0.216827 -7.50119 7 -34 0
1675 2 -1.64633 -1.13003 -7.21606 7 -34 0
1676 2 -0.769909 -0.799094 -7.3427 7 -34 0
1677 2 -0.185594 -0.379455 -7.95904 7 -34 0
1678 2 -0.313998 -0.311389 -8.87826 7 -34 0
1679 2 0.125576 0.443415 -9.35626 7 -34 0
1680 2 0.580142 0.292174 -10.1711 7 -34 0
1661 2 -1.50294 -1.65798 -19.5051 7 -34 0
1662 2 -1.01492 -1.39035 -18.6917 7 -34 0
1663 2 -1.13364 -0.412754 -18.8308 7 -34 0
1664 2 -0.234495 -0.122614 -18.964 7 -34 0
1665 2 -0.0826576 0.0789021 -19.8854 7 -34 0
1666 2 0.168137 0.582327 -20.6508 7 -34 0
1667 2 0.742669 0.623109 -21.4655 7 -34 0
1668 2 0.690575 0.271775 -22.3356 7 -34 0
1669 2 -0.234271 0.2923 -22.1835 7 -34 0
1670 2 -0.940485 0.234515 -21.5605 7 -34 0
1671 2 -1.70049 0.716403 -21.3503 7 -34 0
1672 2 -1.45245 1.3583 -22.0361 7 -34 0
1673 2 -0.838537 1.33232 -22.6914 7 -34 0
1674 2 -1.15582 0.718281 -23.308 7 -34 0
1675 2 -1.66902 0.642692 -24.0702 7 -34 0
1676 2 -0.84555 0.26038 -24.3911 7 -34 0
1677 2 -0.900202 1.06142 -24.9962 7 -34 0
1678 2 -1.30396 0.842447 -25.9375 7 -34 0
1679 2 -2.08925 0.401576 -26.2018 7 -34 0
1680 2 -1.7856 0.760509 -27.0366 7 -34 0
1661 2 -1.2523 1.03693 -12.9352 7 -34 0
1662 2 -0.301363 1.01396 -13.0795 7 -34 0
1663 2 0.274466 1.21916 -12.2679 7 -34 0
1664 2 0.925997 1.55238 -12.9947 7 -34 0
1665 2 1.12577 0.996363 -13.7066 7 -34 0
1666 2 1.64155 0.446857 -14.1996 7 -34 0
1667 2 1.25686 0.370188 -15.0725 7 -34 0
1668 2 0.669997 -0.266511 -15.4381 7 -34 0
1669 2 0.584918 0.623667 -15.9032 7 -34 0
1670 2 -0.199076 0.863065 -16.3394 7 -34 0
1671 2 -0.273312 0.325818 -17.1423 7 -34 0
1672 2 -1.177 0.159576 -16.6446 7 -34 0
1673 2 -1.91475 0.779523 -16.7824 7 -34 0
1674 2 -1.98802 -0.0180997 -17.3179 7 -34 0
1675 2 -1.55928 0.105211 -18.1482 7 -34 0
1676 2 -1.28278 -0.219103 -18.9596 7 -34 0
1677 2 -0.995206 0.666524 -18.738 7 -34 0
1678 2 -0.350038 0.249221 -19.3114 7 -34 0
1679 2 0.265304 -0.424029 -19.3725 7 -34 0
1680 2 0.0798789 -1.33692 -19.1603 7 -34 0
1661 2 -1.09195 -1.40817 -14.9575 7 -34 0
1662 2 -0.266536 -1.92071 -15.0736 7 -34 0
1663 2 -0.0315892 -1.53783 -15.8858 7 -34 0
1664 2 0.504943 -1.75082 -16.6914 7 -34 0
1665 2 1.42161 -1.57001 -16.5204 7 -34 0
1666 2 1.44538 -0.710127 -16.818 7 -34 0
1667 2 2.00201 -0.247415 -17.4165 7 -34 0
1668 2 1.90431 -0.807161 -18.209 7 -34 0
1669 2 1.74599 0.0412756 -18.6961 7 -34 0
1670 2 1.28322 0.693988 -18.0399 7 -34 0
1671 2 0.560943 0.895324 -17.4319 7 -34 0
1672 2 -0.0849618 0.1771 -17.5462 7 -34 0
1673 2 -0.85777 0.736096 -17.2799 7 -34 0
1674 2 -1.2615 -0.077521 -17.7134 7 -34 0
1675 2 -1.46206 -0.687979 -18.4252 7 -34 0
1676 2 -1.48258 -1.48487 -17.8449 7 -34 0
1677 2 -0.804335 -1.94711 -17.2924 7 -34 0
1678 2 0.0204388 -1.87406 -17.7112 7 -34 0
1679 2 -0.0589648 -2.23965 -18.6173 7 -34 0
1680 2 -0.944595 -1.82947 -18.772 7 -34 0
1661 2 -8.10893 5.14704 18.0055 4 -31 0
1662 2 -8.50535 4.43925 18.5117 4 -31 0
1663 2 -9.3928 4.71592 18.5774 4 -31 0
1664 2 -10.0108 4.15624 18.9603 4 -31 0
1665 2 -10.4398 4.78981 19.579 4 -31 0
1666 2 -10.3191 4.49165 20.5023 4 -31 0
1667 2 -9.49815 4.23537 20.9474 4 -31 0
1668 2 -8.64515 4.25298 21.3822 4 -31 0
1669 2 -9.02742 4.95691 21.8573 4 -31 0
1670 2 -9.12989 5.9236 22.1351 4 -31 0
1671 2 -8.47081 6.44208 21.7151 4 -31 0
1672 2 -8.13542 6.88346 20.8976 4 -31 0
1673 2 -7.22867 6.73712 21.239 4 -31 0
1674 2 -7.29661 5.79849 21.1014 4 -31 0
1675 2 -6.38599 6.22758 20.9417 4 -31 0
1676 2 -5.45275 5.95577 20.9639 4 -31 0
1677 2 -4.95687 6.45941 21.5183 4 -31 0
1678 2 -4.1531 6.22193 22.0138 4 -31 0
1679 2 -4.72674 5.74603 22.5832 4 -31 0
1680 2 -4.03522 6.12018 23.2047 4 -31 0
1661 2 -1.39436 2.35536 -0.308794 5 -32 0
1662 2 -1.60226 1.64053 0.289095 5 -32 0
1663 2 -0.646129 1.46379 0.0180818 5 -32 0
1664 2 -0.894228 0.87138 -0.648924 5 -32 0
1665 2 -0.144169 0.383939 -0.357681 5 -32 0
1666 2 0.233746 -0.457758 -0.221537 5 -32 0
1667 2 -0.35686 -0.957538 -0.745759 5 -32 0
1668 2 -0.0387272 -1.67477 -1.50979 5 -32 0
1669 2 -0.294087 -2.24387 -2.22669 5 -32 0
1670 2 0.317434 -1.95855 -2.96686 5 -32 0
1671 2 -0.0921523 -1.25165 -3.37624 5 -32 0
1672 2 -0.884553 -1.2969 -2.80563 5 -32 0
1673 2 -1.04841 -0.781877 -3.58685 5 -32 0
1674 2 -1.58814 -0.87267 -4.40572 5 -32 0
1675 2 -1.69691 0.0557327 -4.21263 5 -32 0
1676 2 -1.47845 0.855989 -4.76013 5 -32 0
1677 2 -1.4095 0.463424 -5.67005 5 -32 0
1678 2 -1.63973 -0.458066 -5.74175 5 -32 0
1679 2 -1.9732 -0.437655 -6.63424 5 -32 0
1680 2 -1.03638 -0.157265 -6.9161 5 -32 0
1661 2 0.498196 12.3823 29.1331 5 -33 0
1662 2 0.259023 11.4805 29.2945 5 -33 0
1663 2 -0.15682 10.7518 28.8695 5 -33 0
1664 2 -0.67603 10.0137 28.5165 5 -33 0
1665 2 0.233911 9.62649 28.8763 5 -33 0
1666 2 0.560551 10.0828 28.1033 5 -33 0
1667 2 0.841064 10.2131 27.1732 5 -33 0
1668 2 1.34977 9.43763 26.995 5 -33 0
1669 2 1.59849 9.61841 27.8613 5 -33 0
1670 2 1.98834 10.5102 27.8191 5 -33 0
1671 2 2.57672 10.5492 28.5534 5 -33 0
1672 2 3.50102 10.8686 28.221 5 -33 0
1673 2 3.24916 10.2248 27.5618 5 -33 0
1674 2 3.00261 9.4123 27.9047 5 -33 0
1675 2 2.77891 9.27758 28.8852 5 -33 0
1676 2 3.09171 8.36099 28.7716 5 -33 0
1677 2 3.73952 7.68393 28.8605 5 -33 0
1678 2 3.87222 8.15833 27.983 5 -33 0
1679 2 4.72006 8.04278 28.3493 5 -33 0
1680 2 4.79997 7.16906 28.0514 5 -33 0
1661 2 6.26081 -9.21274 7.98225 5 -33 0
1662 2 6.02015 -8.76313 8.80545 5 -33 0
1663 2 6.69136 -8.92687 9.50742 5 -33 0
1664 2 7.33597 -9.6474 9.13557 5 -33 0
1665 2 8.11519 -9.93803 8.53855 5 -33 0
1666 2 8.8233 -10.2344 7.96755 5 -33 0
1667 2 9.16709 -9.5512 8.54753 5 -33 0
1668 2 9.92062 -9.55966 9.22412 5 -33 0
1669 2 10.0116 -9.1895 10.1433 5 -33 0
1670 2 9.71768 -9.69438 10.9525 5 -33 0
1671 2 8.99133 -10.0666 10.5493 5 -33 0
1672 2 9.5361 -10.8894 10.315 5 -33 0
1673 2 10.3515 -11.4786 10.2662 5 -33 0
1674 2 10.2062 -11.7221 9.36428 5 -33 0
1675 2 10.8284 -11.2815 8.76198 5 -33 0
1676 2 10.041 -10.6857 8.90906 5 -33 0
1677 2 9.09745 -10.5628 9.03718 5 -33 0
1678 2 8.56873 -11.2399 8.63309 5 -33 0
1679 2 8.37234 -12.1299 8.94705 5 -33 0
1680 2 8.90122 -12.8665 8.98572 5 -33 0
1661 2 0.338524 -2.14464 -14.2501 8 -33 0
1662 2 -0.650629 -1.99306 -14.4191 8 -33 0
1663 2 -0.92209 -1.50229 -13.6121 8 -33 0
1664 2 -0.440064 -2.08274 -13.0349 8 -33 0
1665 2 -1.0287 -1.61422 -12.339 8 -33 0
1666 2 -0.884598 -0.620122 -12.5869 8 -33 0
1667 2 -0.723957 -0.401749 -13.5303 8 -33 0
1668 2 -0.105573 0.318885 -13.4087 8 -33 0
1669 2 0.127367 1.15013 -13.7849 8 -33 0
1670 2 -0.436535 1.25594 -13.0516 8 -33 0
1671 2 -0.775951 1.57379 -12.1795 8 -33 0
1672 2 0.0790682 1.96381 -12.0242 8 -33 0
1673 2 0.777476 1.40156 -11.6181 8 -33 0
1674 2 1.3569 1.23583 -10.8565 8 -33 0
1675 2 1.69405 0.478703 -11.2459 8 -33 0
1676 2 1.76519 -0.264725 -11.8842 8 -33 0
1677 2 2.25623 -0.344652 -12.7465 8 -33 0
1678 2 1.87739 -1.17488 -12.9456 8 -33 0
1679 2 1.74404 -0.978528 -13.8899 8 -33 0
1680 2 1.82084 -0.0587917 -13.7777 8 -33 0
1661 2 3.49479 5.28502 19.6211 8 -36 0
1662 2 3.24199 4.70781 20.3832 8 -36 0
1663 2 3.46671 3.83206 20.7178 8 -36 0
1664 2 4.1317 3.66419 21.4349 8 -36 0
1665 2 4.68096 3.37715 22.1447 8 -36 0
1666 2 5.29753 3.26898 22.8267 8 -36 0
1667 2 5.89842 3.80371 23.4359 8 -36 0
1668 2 5.06127 3.76027 24.0013 8 -36 0
1669 2 4.24679 3.91235 23.5696 8 -36 0
1670 2 3.62577 4.60568 23.3323 8 -36 0
1671 2 3.74798 5.16793 24.1258 8 -36 0
1672 2 4.612 5.65133 24.2094 8 -36 0
1673 2 4.29647 6.40178 23.7276 8 -36 0
1674 2 4.34573 5.57751 23.2479 8 -36 0
1675 2 5.16983 6.10132 23.1467 8 -36 0
1676 2 5.92972 5.64481 23.4925 8 -36 0
1677 2 6.1768 6.36184 22.9044 8 -36 0
1678 2 6.35032 7.28982 23.1909 8 -36 0
1679 2 6.00422 7.4471 22.247 8 -36 0
1680 2 6.57806 7.67729 21.535 8 -36 0
1661 2 1.84093 -0.000714655 -2.2143 7 -36 0
1662 2 1.48815 0.712535 -2.80514 7 -36 0
1663 2 0.942048 1.40157 -2.47875 7 -36 0
1664 2 0.206953 0.874752 -2.2365 7 -36 0
1665 2 -0.777682 0.857491 -2.09675 7 -36 0
1666 2 -0.669516 0.454459 -1.21261 7 -36 0
1667 2 -1.06342 -0.350517 -0.856601 7 -36 0
1668 2 -0.52789 -0.913589 -0.373196 7 -36 0
1669 2 -0.175368 -1.38262 -1.15515 7 -36 0
1670 2 -0.846258 -2.05893 -1.34695 7 -36 0
1671 2 -1.5977 -1.88418 -0.828225 7 -36 0
1672 2 -2.21539 -1.41617 -1.38511 7 -36 0
1673 2 -2.84445 -1.05603 -0.699575 7 -36 0
1674 2 -2.29851 -0.737292 -0.0135662 7 -36 0
1675 2 -2.72911 0.1041 0.235889 7 -36 0
1676 2 -3.59204 -0.368885 0.348979 7 -36 0
1677 2 -3.46699 -0.586141 1.27711 7 -36 0
1678 2 -3.73605 -1.36008 0.824253 7 -36 0
1679 2 -4.46418 -1.97447 0.789917 7 -36 0
1680 2 -4.81519 -1.28814 1.32087 7 -36 0
1661 2 5.40381 14.3046 27.4636 7 -37 0
1662 2 4.75813 -14.9297 27.2633 7 -36 0
1663 2 3.89599 14.6612 27.3229 7 -37 0
1664 2 3.41443 14.9868 26.5095 7 -37 0
1665 2 3.09232 14.1424 26.1847 7 -37 0
1666 2 3.24682 13.178 26.5973 7 -37 0
1667 2 3.39286 12.7183 25.7579 7 -37 0
1668 2 3.09113 12.1501 25.0241 7 -37 0
1669 2 2.50908 12.1545 24.2397 7 -37 0
1670 2 2.89378 12.5126 23.4492 7 -37 0
1671 2 3.75572 12.2263 23.1764 7 -37 0
1672 2 4.2066 12.7351 22.5138 7 -37 0
1673 2 4.75507 12.3731 21.776 7 -37 0
1674 2 4.43365 11.4978 21.574 7 -37 0
1675 2 3.71107 12.1011 21.4215 7 -37 0
1676 2 2.81996 11.7075 21.4966 7 -37 0
1677 2 3.30272 10.7651 21.6401 7 -37 0
1678 2 2.96028 10.5256 20.8015 7 -37 0
1679 2 2.97423 10.629 19.8704 7 -37 0
1680 2 3.27549 10.5182 18.9308 7 -37 0
1661 2 -2.083 0.269432 -7.23549 5 -36 0
1662 2 -2.11584 -0.450596 -7.88639 5 -36 0
1663 2 -1.52909 -0.859686 -8.50913 5 -36 0
1664 2 -0.938553 -0.084325 -8.47334 5 -36 0
1665 2 -0.31169 0.244088 -7.85948 5 -36 0
1666 2 0.472452 0.00912307 -8.30286 5 -36 0
1667 2 0.765898 -0.710825 -8.83208 5 -36 0
1668 2 1.55621 -0.412383 -9.2336 5 -36 0
1669 2 1.63063 -0.0197479 -10.0982 5 -36 0
1670 2 0.701879 -0.0630142 -10.0787 5 -36 0
1671 2 0.801394 -0.754633 -10.7309 5 -36 0
1672 2 -0.0654339 -0.448033 -10.8251 5 -36 0
1673 2 -0.823386 0.159703 -11.0095 5 -36 0
1674 2 -0.0579263 0.123961 -11.7083 5 -36 0
1675 2 0.339985 0.904 -12.1185 5 -36 0
1676 2 0.720869 1.33216 -11.3698 5 -36 0
1677 2 0.361782 2.22983 -11.1234 5 -36 0
1678 2 -0.20126 1.74595 -11.7667 5 -36 0
1679 2 -0.893428 2.0453 -11.1644 5 -36 0
1680 2 -1.36866 1.35229 -11.6895 5 -36 0
1661 2 1.24795 0.703405 -21.717 5 -36 0
1662 2 1.61145 -0.011999 -22.1481 5 -36 0
