# timestep  xRg^2        yRg^2           zRg^2           Rg,xy^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  574400000   8.3642719531  59.7494688661   0.0000000000  68.1137408192  63.6468884100 359.0077562500   0.0186322500 422.6732769100   0.3584024631   0.3718573318   0.3236334262   1.0538932211
  574500000   7.8627006938  11.9849074809   0.0000000000  19.8476081747  50.3106490000  61.0648473600   0.0187279225 111.3942242825   0.3719016693   0.3170293580   0.3558015067   1.0447325340
  574600000  29.5859051157   7.7083142687   0.0000000000  37.2942193844 305.7014458624  15.2920102500  74.3247445924 395.3182007048   0.3361903777   0.3500562435   0.3329497037   1.0191963249
  574700000  32.5288667044   4.7349870270   0.0000000000  37.2638537314 357.4621704889  36.7720960000  12.7213488900 406.9556153789   0.3300944355   0.3600465770   0.3495362951   1.0396773076
  574800000   8.0423459717  19.7643992330   0.0000000000  27.8067452047   0.0340402500   7.1160897600 248.2417673761 255.3918973861   0.3110086209   0.3613333105   0.3515998950   1.0239418265
  574900000  15.9709863571  38.0424256516   0.0000000000  54.0134120086  72.6636904900 193.9808272900 110.7383696329 377.3828874129   0.3261579728   0.3550013155   0.3326449148   1.0138042031
  575000000  16.4025698723  26.2510072815   0.0000000000  42.6535771537   2.5332860569 103.1016852100 113.9144232249 219.5493944918   0.3872523123   0.3468496064   0.3030864365   1.0371883551
  575100000  25.2463047712   1.6488856582   0.0000000000  26.8951904293 113.5166655364   4.8995822500  36.0708348100 154.4870825964   0.4139959457   0.2918442546   0.3408888441   1.0467290444
  575200000  13.5404459176  24.6810383527   0.0000000000  38.2214842703   8.2551058489 144.6054350400   6.0639062500 158.9244471389   0.4035226384   0.3019510081   0.3320504130   1.0375240595
  575300000  10.8543156791  12.0151325596   0.0000000000  22.8694482387   8.6971908100 159.7847683600  13.8771150400 182.3590742100   0.3267394643   0.3391145305   0.3591007826   1.0249547775
  575400000  14.0589413042   9.9838170526   0.0000000000  24.0427583568 226.7072262400  32.0605088400  40.7158848100 299.4836198900   0.3291034891   0.3517761188   0.3318850310   1.0127646389
  575500000  13.5259763536  66.5840385981   0.0000000000  80.1100149517  21.4858206784 317.0144640100   0.1006158400 338.6009005284   0.4129837381   0.3237791312   0.3028435667   1.0396064359
  575600000   6.1067442276  15.0200026311   0.0000000000  21.1267468588   0.1701975025 218.4040622500 389.2058208900 607.7800806425   0.3578245544   0.3226943581   0.3696964625   1.0502153750
  575700000  22.4148292539   2.3022149695   0.0000000000  24.7170442234 166.1495220100   7.1118222400 429.5546404900 602.8159847400   0.3540626793   0.3726362341   0.3146666316   1.0413655450
  575800000   6.2268050033  10.8164457312   0.0000000000  17.0432507344   1.9151792100   0.0623001600  20.5372112400  22.5146906100   0.3565667249   0.3353281859   0.3361733770   1.0280682877
  575900000  62.2838631536  36.5192495063   0.0000000000  98.8031126600 904.5266776225 148.2671522500  62.5111609600 1115.3049908325   0.3427929857   0.3751949516   0.3044348543   1.0224227916
  576000000  16.1441150325   6.2051678214   0.0000000000  22.3492828538  70.6251990544 108.1828812100  61.8771024400 240.6851827044   0.3342203494   0.3206472656   0.3503009426   1.0051685576
  576100000  11.0077257103  10.9766170725   0.0000000000  21.9843427828 206.7007168681  35.4147580609  14.2385475600 256.3540224890   0.3361640379   0.3211208373   0.3670860008   1.0243708760
  576200000   6.0176295222  19.1928582752   0.0000000000  25.2104877974   6.9121668100 120.0733808400  29.9176180900 156.9031657400   0.3591841898   0.3434590844   0.3559691989   1.0586124731
  576300000   2.0412381454  48.0675436376   0.0000000000  50.1087817830   0.0236852100 327.3866840689  66.9418512400 394.3522205189   0.3422813678   0.3571873815   0.3300321046   1.0295008539
  576400000   7.9296212673   8.1756558885   0.0000000000  16.1052771558  76.7849112900  28.7770126652 119.6070322500 225.1689562052   0.3466993080   0.3644280349   0.3242860959   1.0354134387
  576500000  10.4972868415  27.0716848844   0.0000000000  37.5689717258  91.6882851600  10.6225801929  19.6834195600 121.9942849129   0.2661592133   0.3799981021   0.3831363749   1.0292936904
  576600000  12.1911820614   6.0681951527   0.0000000000  18.2593772141  58.5622867600  34.8167263249   3.6875520900  97.0665651749   0.3548233851   0.3199521582   0.3794441963   1.0542197395
  576700000  28.2182433040  16.8648115916   0.0000000000  45.0830548956 126.4657684900  99.9970000225 284.2697160900 510.7324846025   0.3119214486   0.3135318157   0.3827916783   1.0082449426
  576800000  29.3587637121   9.2400889506   0.0000000000  38.5988526627  35.4417808900  37.3858873600 286.1273740900 358.9550423400   0.3701489144   0.3070078700   0.3393248449   1.0164816294
  576900000   3.3796319843  22.6230345720   0.0000000000  26.0026665563   1.0770288400 260.5263930889  96.7783737600 358.3817956889   0.3456952091   0.3649764933   0.3354429400   1.0461146424
  577000000  11.6907034719  17.8730672124   0.0000000000  29.5637706842 118.0873422400  67.6325312100 118.4788710400 304.1987444900   0.3312014190   0.3437049683   0.3418853867   1.0167917740
  577100000   7.5888347749   6.2164050684   0.0000000000  13.8052398434   9.8464164100  15.3384239449   7.8372002500  33.0220406049   0.3437415587   0.3530607879   0.3606002963   1.0574026428
  577200000   9.2742889036  15.5897286696   0.0000000000  24.8640175732   0.1616040000 158.1012008689 108.5555610000 266.8183658689   0.3406878404   0.3483231773   0.3467319406   1.0357429582
  577300000  12.5993192206   8.1696167456   0.0000000000  20.7689359662  11.9135425600   3.3449849449   1.4025664900  16.6610939949   0.2948166479   0.4059377965   0.3548967300   1.0556511743
  577400000  25.2942947665  28.3433107070   0.0000000000  53.6376054735 272.1133971396 398.8352491396  84.4873488900 755.4359951692   0.3393923063   0.3090707296   0.3842833140   1.0327463500
  577500000  11.2877774843  18.1872805417   0.0000000000  29.4750580260  81.6583322500 367.3046265603  31.6552516900 480.6182105003   0.3511371938   0.3273779351   0.3570763567   1.0355914856
  577600000  18.8963502644   7.1044866347   0.0000000000  26.0008368991 314.7973708009  47.4931857409   4.6651680100 366.9557245518   0.3613307351   0.3035885097   0.3694133387   1.0343325835
  577700000  39.1151689389  47.2656515574   0.0000000000  86.3808204963 538.4141996925 317.6988972921  33.3771952900 889.4902922746   0.3506623845   0.3613587598   0.3091909308   1.0212120751
  577800000  11.6104734458   8.6511866929   0.0000000000  20.2616601387  42.2695022500 138.2538562596  42.7192960000 223.2426545096   0.3288057414   0.3619675048   0.3496898832   1.0404631295
  577900000  13.1923054710  12.3491262701   0.0000000000  25.5414317412 239.1059153025  29.1645361764 234.0327814969 502.3032329758   0.3220715253   0.3383725262   0.3359883154   0.9964323669
  578000000  10.8377887068  12.0510394066   0.0000000000  22.8888281134  61.5755188580  26.7093609721  78.7674000100 167.0522798401   0.3480146360   0.3504761867   0.3472870683   1.0457778911
  578100000  22.3512776589  75.0040448681   0.0000000000  97.3553225271 182.2057226896 715.4464097089  89.6517347716 987.3038671701   0.3261533880   0.3842988611   0.3118110622   1.0222633113
  578200000  31.7395887852  27.7258323130   0.0000000000  59.4654210982   0.0327972100  97.1212221001   5.8694268361 103.0234461462   0.3466110127   0.3568388440   0.3298534922   1.0333033489
  578300000   9.6547331421  24.1139583910   0.0000000000  33.7686915331  89.3025000000 137.6033164371   7.8052066884 234.7110231255   0.2940617139   0.3543706709   0.3817112042   1.0301435890
  578400000  17.3347412594  17.7514577769   0.0000000000  35.0861990363 103.7770064100  85.8422633121   4.9281114042 194.5473811263   0.2629195611   0.3810628109   0.3849537863   1.0289361583
  578500000  15.0440198358   7.6237567389   0.0000000000  22.6677765747 118.2308275600  75.0286848481   0.0161130020 193.2756254101   0.3378859168   0.3386110666   0.3662649173   1.0427619007
  578600000   5.5690724083  81.4130059770   0.0000000000  86.9820783853   0.0657409600 362.0381452900   7.2634023049 369.3672885549   0.3597892737   0.3578231777   0.3048046920   1.0224171434
  578700000  12.2558793927  23.0634354134   0.0000000000  35.3193148061   6.8235888400  84.4597760400   0.0893352321  91.3727001121   0.2958179030   0.4263470929   0.2949762267   1.0171412227
  578800000  28.3830351109  58.2665227867   0.0000000000  86.6495578976 184.1096196900 321.3092100100  10.7385979204 516.1574276204   0.3730607249   0.3869990876   0.2647744169   1.0248342295
  578900000  31.8065456769  24.2739225519   0.0000000000  56.0804682288 208.7100302400 363.0739702500 111.1322881249 682.9162886149   0.3739938418   0.3285131252   0.3056393846   1.0081463516
  579000000  34.1870016773   5.1960262263   0.0000000000  39.3830279036 420.5001372100  28.1504524900 121.4227686400 570.0733583400   0.3021162155   0.3415612514   0.3662390903   1.0099165571
  579100000  10.6475115037  13.0230226566   0.0000000000  23.6705341603  28.5754393600 112.4214884100 251.1071252496 392.1040530196   0.3323368253   0.4065142290   0.2939807603   1.0328318146
  579200000   7.3167540904  13.1561412540   0.0000000000  20.4728953445  58.7246342400  88.6780056100 471.2138196516 618.6164595016   0.3727217667   0.3488148625   0.3286347940   1.0501714232
  579300000  13.2108788707   9.6441600789   0.0000000000  22.8550389496 133.8649000000   0.9496502500  54.7586680081 189.5732182581   0.3460027830   0.3643767074   0.2946676215   1.0050471119
  579400000  14.1340315290  10.7002644944   0.0000000000  24.8342960234 149.7857776900  34.9623864100 279.9250225216 464.6731866216   0.3395600328   0.3323893528   0.3673122127   1.0392615984
  579500000  10.2900907710   9.3460211991   0.0000000000  19.6361119700  32.6063840400  29.5087968400  12.3370240081  74.4522048881   0.3718951915   0.3433090273   0.3167195779   1.0319237967
  579600000  44.1907843981   9.6483778888   0.0000000000  53.8391622868 215.3380153600  14.2695062500  30.9384025729 260.5459241829   0.3517785236   0.3265519601   0.3235444485   1.0018749322
  579700000  10.2268875648  13.7721173048   0.0000000000  23.9990048696  93.3561764100  49.5306288400 412.6730596947 555.5598649447   0.3336159280   0.3773659915   0.3333305073   1.0443124268
  579800000   4.9458476511   9.0313376368   0.0000000000  13.9771852879  52.3929868900   5.7984640000  11.7776630596  69.9691139496   0.3556870926   0.3374798966   0.3521011180   1.0452681072
  579900000  33.6063209384  33.1875805580   0.0000000000  66.7939014964 408.0884814400 121.0435639204  14.5247118769 543.6567572373   0.3547156943   0.3922980753   0.2760083040   1.0230220737
  580000000  20.8767593807   6.6503638595   0.0000000000  27.5271232402  30.2621012100   0.1635393600   0.0998180836  30.5254586536   0.3532589744   0.3748636568   0.2901465924   1.0182692236
  580100000  27.6391442608   7.1449032958   0.0000000000  34.7840475566  41.2253884900  32.3954488900  32.3070602449 105.9278976249   0.3616791703   0.3254571270   0.3456381563   1.0327744536
  580200000   8.1911739775  25.7523530703   0.0000000000  33.9435270478  37.7979040000 375.9348721216   1.2389916100 414.9717677316   0.3450289244   0.3617596418   0.3265199214   1.0333084877
  580300000  53.0116298615  18.0465097881   0.0000000000  71.0581396496 403.0060265001  12.2906336400  16.0316956816 431.3283558217   0.3616152556   0.3542252358   0.3341367418   1.0499772331
  580400000  69.6158379989   9.1963246839   0.0000000000  78.8121626828 841.2987265225  76.7551210000   1.6207581481 919.6746056706   0.3678989445   0.3316772511   0.3171764171   1.0167526128
  580500000  81.8562067473  15.8093352354   0.0000000000  97.6655419827 689.1795799729  15.5015438400   3.2158890241 707.8970128370   0.3332165576   0.3899313834   0.3189605083   1.0421084493
  580600000  13.5656186361  13.0452315615   0.0000000000  26.6108501976  36.0893353536   2.7373702500   7.6960746724  46.5227802760   0.3210701452   0.4128328623   0.2957383276   1.0296413352
  580700000  13.2498313611  20.2765232957   0.0000000000  33.5263546568  64.2155411716 106.0014384900   6.3993314961 176.6163111577   0.3272907026   0.4132525664   0.3069655196   1.0475087886
  580800000  88.8975639632  13.9210903705   0.0000000000 102.8186543337 664.3681521156 225.2730828100   2.9737278025 892.6149627281   0.3493153940   0.3965453621   0.3138861599   1.0597469160
  580900000  17.3210455042  17.0242852185   0.0000000000  34.3453307227 208.5800292900 143.7888774400  69.8991307249 422.2680374549   0.3810528963   0.3620040126   0.2925739714   1.0356308803
  581000000  50.9334957991   3.6111330467   0.0000000000  54.5446288458 331.4730009600  23.4914702400  66.9966805225 421.9611517225   0.3144727457   0.3539620396   0.3410408777   1.0094756629
  581100000  24.5287086819   3.9507326317   0.0000000000  28.4794413136  26.9205322500   0.9352824100   0.3259953216  28.1818099816   0.3952691112   0.3170515104   0.2986405278   1.0109611494
  581200000   8.4426275832  19.7112280841   0.0000000000  28.1538556674 146.1971174400 140.8660396900   0.6360860025 287.6992431325   0.3181397093   0.3520595779   0.3591761817   1.0293754688
  581300000  27.8747710113  70.4141922443   0.0000000000  98.2889632556  76.7235846400 718.5927312964   7.3113996816 802.6277156180   0.3710283869   0.3557260476   0.2841065701   1.0108610046
  581400000   8.8658920697  27.2758880937   0.0000000000  36.1417801634   0.1365302500 154.8182947600  17.7779446321 172.7327696421   0.3201864831   0.3912060889   0.3410173086   1.0524098806
  581500000   7.5587309307  38.8162865665   0.0000000000  46.3750174971  79.5717520900 222.3170460900   0.1061456400 301.9949438200   0.3408979528   0.3467245104   0.3563559996   1.0439784629
  581600000  27.8996867664  20.1938285976   0.0000000000  48.0935153640  35.8693188100  60.2269123600   0.0966836836  96.1929148536   0.3419482252   0.3421568475   0.3327596008   1.0168646734
  581700000   7.6887421027  10.6074242880   0.0000000000  18.2961663907  12.9708022500  83.2840585201  19.3123333764 115.5671941465   0.3405759173   0.2885412087   0.3968569634   1.0259740894
  581800000  15.9792157633  17.1882647366   0.0000000000  33.1674804999   2.2536014400  59.9759482034 129.5342173161 191.7637669595   0.3446497075   0.3677007183   0.3204514896   1.0328019154
  581900000  46.0699412774  29.6623903021   0.0000000000  75.7323315795 276.3307782400 222.5825286400  75.4551085201 574.3684154001   0.3063992921   0.3822287589   0.3583103262   1.0469383772
  582000000  60.0688022051  12.2711785491   0.0000000000  72.3399807542 313.3572636100   4.4019774519  19.5668214336 337.3260624955   0.3619687486   0.3728214103   0.3043306584   1.0391208173
  582100000  34.7327237081  22.0924646014   0.0000000000  56.8251883095  23.0793768100  21.7806089809   1.5557822361  46.4157680270   0.3492880896   0.3702953453   0.3115994450   1.0311828799
  582200000  49.9132690053   5.5307223077   0.0000000000  55.4439913130 531.6898105600  21.0405690000   0.7061208961 553.4365004561   0.3904746335   0.3526564329   0.2935527938   1.0366838603
  582300000  12.3701364066  30.9534662056   0.0000000000  43.3236026122  21.4498659600 208.5771408400  49.6589405481 279.6859473481   0.3279990644   0.3427755889   0.3531208039   1.0238954572
  582400000  33.5197486929  16.7598083607   0.0000000000  50.2795570536  67.9816740100  21.1692010000   2.4286417281  91.5795167381   0.3688618041   0.3544482867   0.3382089494   1.0615190403
  582500000  87.1039278073  28.4649761596   0.0000000000 115.5689039669 657.2455142400 216.8963107600  28.8199332964 902.9617582964   0.3881913665   0.3331614061   0.3030351088   1.0243878814
  582600000   6.8661252987  63.0427065174   0.0000000000  69.9088318160  77.9618361600 586.3841442369   6.9019171225 671.2478975194   0.2881264891   0.4022727001   0.3171106224   1.0075098115
  582700000  11.9917034483  15.7532739327   0.0000000000  27.7449773809  36.2789382400  49.5150061561  27.7953547369 113.5892991330   0.3659076634   0.3025853638   0.3718175744   1.0403106016
  582800000  30.7191258497  10.8096988785   0.0000000000  41.5288247282  67.9025440900 176.6897587009 114.0265180224 358.6188208133   0.3302950807   0.3418740703   0.3518521095   1.0240212606
  582900000  22.3638048278  38.8966853708   0.0000000000  61.2604901987 168.9802405776 353.3099159716   4.4997015625 526.7898581117   0.3567130512   0.3596342450   0.3226855103   1.0390328065
  583000000   6.7634257054  66.1719744029   0.0000000000  72.9354001083   0.0000336400 376.1811532521   1.1956985104 377.3768854025   0.3120321416   0.3888955994   0.3302342108   1.0311619518
  583100000  22.5740881091  73.7144877753   0.0000000000  96.2885758843   2.8119936100 526.7378435929   4.8912409082 534.4410781111   0.3822088018   0.3667445755   0.2739914529   1.0229448302
  583200000  15.2058546069  45.5651388323   0.0000000000  60.7709934392 244.8098329600 321.5942823025   0.2604673296 566.6645825921   0.3587649107   0.3718273160   0.2879775047   1.0185697314
  583300000  18.9034964356  41.7826635302   0.0000000000  60.6861599658  82.1180316100 114.4407852900  31.2950736400 227.8538905400   0.3414346320   0.3702514625   0.3053888273   1.0170749218
  583400000  28.7104908169  27.7408400428   0.0000000000  56.4513308597 209.0973840400  50.5115811225   0.2294122609 259.8383774234   0.4217142180   0.3084225471   0.2820850438   1.0122218089
  583500000  28.2246227518  60.9156190762   0.0000000000  89.1402418281 201.7135627081 308.5165783296  55.2080206441 565.4381616818   0.3371230616   0.3686493322   0.3366267696   1.0423991635
  583600000  66.2098464760  16.2623284955   0.0000000000  82.4721749715 527.4141902500 154.5546240000   1.0205868781 682.9894011281   0.3850589637   0.3870987229   0.2321280730   1.0042857596
  583700000  13.2515766088  18.9882617787   0.0000000000  32.2398383875 121.5153475600 122.2859988900  20.0856348900 263.8869813400   0.3282150949   0.3591376961   0.3484535613   1.0358063523
  583800000   7.0928207620  93.5828459526   0.0000000000 100.6756667147  32.0978902500 873.9236688400   2.3025938049 908.3241528949   0.3546799447   0.4082324216   0.2985358819   1.0614482482
  583900000  14.9138294931  13.4469387965   0.0000000000  28.3607682896  55.1573582400   6.4668490000   7.9351509636  69.5593582036   0.3628683578   0.3373178210   0.3194653152   1.0196514940
  584000000  32.4045969425   2.6615781494   0.0000000000  35.0661750918 202.4530579600  21.3370086400   0.0341909685 223.8242575685   0.3927938279   0.3704653073   0.2951187827   1.0583779178
  584100000  15.2838953355  38.4537420639   0.0000000000  53.7376373994 268.0915022500 294.2837320900   2.6091940900 564.9844284300   0.3030020314   0.3934879379   0.3395382973   1.0360282666
  584200000  48.6792017745  21.2781401993   0.0000000000  69.9573419738 660.9886740900 241.9082515600  80.5944289536 983.4913546036   0.3623443896   0.3121972673   0.3548946604   1.0294363173
  584300000  34.5368888933  14.5932196037   0.0000000000  49.1301084969 203.9783804100  45.8681107600  12.3701330944 262.2166242644   0.3483646811   0.3485304289   0.3178978690   1.0147929790
  584400000  11.4038963634   8.5224345711   0.0000000000  19.9263309345   1.3183632400 139.3485811600 220.0060227600 360.6729671600   0.3277564519   0.3631943683   0.3576498356   1.0486006558
  584500000  52.6516169811   5.4888194419   0.0000000000  58.1404364231 480.0612460900  21.9951620100   2.9306016100 504.9870097100   0.3992960571   0.3398422379   0.3186496823   1.0577879773
  584600000  11.6351286197   6.7430721142   0.0000000000  18.3782007338  13.0667790400  46.1163228100   3.9946018225  63.1777036725   0.3482185481   0.3216890601   0.3491247834   1.0190323916
  584700000   6.9544765283   2.7878275359   0.0000000000   9.7423040642   5.9165697600  10.4109475600 279.2708899600 295.5984072800   0.3500520265   0.3383090570   0.3387115701   1.0270726535
  584800000   5.9896457082  12.1011287486   0.0000000000  18.0907744567  21.7594260900  31.6271264400   0.8080212100  54.1945737400   0.3013937916   0.3069633374   0.4253221694   1.0336792984
  584900000   3.0389746649  11.2796897929   0.0000000000  14.3186644578   4.3584912900  10.3355820100  81.5432478169  96.2373211169   0.3152019078   0.3527122472   0.3642096027   1.0321237576
  585000000  18.8236332100  27.7411249713   0.0000000000  46.5647581813   4.1440744900 208.0229290000 109.8115368100 321.9785403000   0.3466637714   0.3037984085   0.3493428116   0.9998049915
  585100000   5.8121738471  20.1408105230   0.0000000000  25.9529843702  62.1338062500 237.9429651600   4.1730318400 304.2498032500   0.3860604569   0.3605386442   0.2903615646   1.0369606658
  585200000  10.1096475247  38.2030960387   0.0000000000  48.3127435634   0.0072250000 117.8874777600   4.2217920900 122.1164948500   0.3293582220   0.3572440582   0.3430470351   1.0296493153
  585300000  25.1422338871  16.5951960959   0.0000000000  41.7374299830   8.2501072900  89.0928332100  10.4180472900 107.7609877900   0.3463241312   0.3182103367   0.3753539385   1.0398884064
  585400000  18.4881400989  50.0619416597   0.0000000000  68.5500817585  65.1927056400 274.9726732900   0.4765140900 340.6418930200   0.3704774032   0.3718924278   0.3011460183   1.0435158493
  585500000  37.5972964751   7.2754370563   0.0000000000  44.8727335313 354.7986632100  15.1702460100  38.3074344900 408.2763437100   0.3265142361   0.3301250415   0.3694488730   1.0260881506
  585600000   6.8243454292  61.8315430741   0.0000000000  68.6558885033  15.4999690000 399.0845244100   0.4387737600 415.0232671700   0.3461579788   0.3749612678   0.3243130226   1.0454322691
  585700000  38.6101689465   7.1841423873   0.0000000000  45.7943113338 247.0680985600   7.7206179600  29.6142756100 284.4029921300   0.3273450091   0.3394381333   0.3524957392   1.0192788816
  585800000  12.2615009208  11.4784883713   0.0000000000  23.7399892921 148.9815536400   6.0157372900  56.5925198400 211.5898107700   0.3142131697   0.3731593351   0.3588856796   1.0462581844
  585900000  26.3650344480  10.4468540231   0.0000000000  36.8118884712  35.7018200100   2.1989924100   0.0137358400  37.9145482600   0.3832313385   0.3230088447   0.3525006564   1.0587408396
  586000000   5.6777719306   7.4553120387   0.0000000000  13.1330839693  19.2150722500  60.5330680900 368.6818571881 448.4299975281   0.3306756864   0.3117839674   0.3650559435   1.0075155972
  586100000  11.4216663558   5.4660699427   0.0000000000  16.8877362985   2.1709075600  23.8007379600  65.7279889984  91.6996345184   0.3329912996   0.3663746632   0.3330552660   1.0324212289
  586200000   7.2087222736  11.9945406148   0.0000000000  19.2032628884  15.5433062500  88.1514432100 110.2369803844 213.9317298444   0.3325548324   0.3785466706   0.3232269775   1.0343284806
  586300000   8.0524909844  72.8130924121   0.0000000000  80.8655833964  50.6346096400 588.2953230400   7.8026366224 646.7325693024   0.3530413515   0.3861244002   0.2717821433   1.0109478951
  586400000  48.4814916545  65.7781562482   0.0000000000 114.2596479026 482.4678145225 445.1551416900  18.4725117372 946.0954679497   0.3588557804   0.4034350767   0.2930500415   1.0553408986
  586500000  53.8240540888  49.7315238165   0.0000000000 103.5555779053 251.0747997156 505.6291904400   2.0884874256 758.7924775812   0.3709524077   0.3424887709   0.3303154508   1.0437566293
  586600000  38.4871787128  20.5953872404   0.0000000000  59.0825659532 458.9043118907 160.8458062500  22.3656163929 642.1157345336   0.3367866672   0.4151484649   0.2833303569   1.0352654890
  586700000  20.3019975111  47.6413762099   0.0000000000  67.9433737210  56.0602602756 487.4910726400   5.6028783616 549.1542112772   0.3070221217   0.3843479986   0.3285446732   1.0199147935
  586800000  32.7030174631  34.4667797762   0.0000000000  67.1697972393 175.0815897856 129.1382232100  36.6991216804 340.9189346760   0.3708657720   0.3728819870   0.3189134876   1.0626612466
  586900000  30.1914244970   3.7158393533   0.0000000000  33.9072638502 232.9262326102   7.3647104400 189.7420845961 430.0330276463   0.3441797428   0.3492095053   0.3261298655   1.0195191135
  587000000  20.9874903486  66.9758965175   0.0000000000  87.9633868661 108.0090447076 430.8322922500 188.4192730281 727.2606099857   0.3644469058   0.3278513492   0.3419335110   1.0342317660
  587100000  11.7677561189  64.4845113939   0.0000000000  76.2522675128  59.3864431876 530.8277760900  64.2168233316 654.4310426092   0.3247733934   0.3595064761   0.3215251727   1.0058050421
  587200000   7.6807380095  47.6493420280   0.0000000000  55.3300800375  18.4736636100 549.4711046400   0.0247275625 567.9694958125   0.3032812613   0.3990137042   0.3244159287   1.0267108942
  587300000  83.6317768218  26.7176638224   0.0000000000 110.3494406441 394.8963840000 215.0065016100   5.8640981281 615.7669837381   0.3822898665   0.3330263486   0.3270954920   1.0424117071
  587400000  21.4764366594  28.3858993146   0.0000000000  49.8623359740 191.0689704729 246.4083667600  24.0250943716 461.5024316045   0.3653049111   0.3688135893   0.3082279995   1.0423464998
  587500000  42.0007189675  31.3705237583   0.0000000000  73.3712427257 125.3342271067 239.9060232100  22.6578856009 387.8981359176   0.4145701845   0.3252520290   0.3432232694   1.0830454829
  587600000  17.9574611765   8.8665975938   0.0000000000  26.8240587703  13.4093651344  24.8791464100  28.6410139929  66.9295255373   0.2869870657   0.3872273189   0.3409245956   1.0151389802
  587700000  18.4648292934  25.7036140660   0.0000000000  44.1684433594  20.2364122801 231.1403308900  15.9412540225 267.3179971926   0.3054994791   0.3753646064   0.3536040652   1.0344681506
  587800000  13.2180106188  39.5231515875   0.0000000000  52.7411622063  30.8869177600 303.2787420100  34.7187279076 368.8843876776   0.2940104920   0.3824237056   0.3760363294   1.0524705270
  587900000  18.0492567918  40.2965306157   0.0000000000  58.3457874075   1.0357132900 227.0355832900   6.8310879132 234.9023844932   0.3523306162   0.3814844686   0.2845845756   1.0183996604
  588000000  15.3447569868  28.6646221824   0.0000000000  44.0093791692  40.2005707137 268.2650894400   3.1513705441 311.6170306978   0.3465487364   0.3778916937   0.3075330995   1.0319735297
  588100000  46.2018555728  10.4957992329   0.0000000000  56.6976548057 314.2071762921 166.0258020100  20.8704612964 501.1034395985   0.3364043741   0.3551133060   0.3371266923   1.0286443724
  588200000  15.8147951609  58.5498571180   0.0000000000  74.3646522789   8.1411496929 810.8142350400  64.2687615684 883.2241463013   0.3650980962   0.3573593820   0.3034488375   1.0259063156
  588300000  11.5206677384  14.1203054167   0.0000000000  25.6409731551   5.7398576400   4.5330668100  90.1811571334 100.4540815834   0.3392613152   0.3171052813   0.3639340775   1.0203006740
  588400000  21.2881914118  19.9252465279   0.0000000000  41.2134379397 148.8421960081 280.1706868900  10.4374224900 439.4503053881   0.2947505606   0.3957409328   0.3457015749   1.0361930684
  588500000  11.7693194366  41.6655387511   0.0000000000  53.4348581877  54.1668032361 286.5470272900   2.8756698084 343.5895003345   0.3367273182   0.3646356474   0.3367154808   1.0380784464
  588600000   6.0061152870  33.6362756886   0.0000000000  39.6423909756  48.5530240000 326.9695732900 139.5455514436 515.0681487336   0.2944910303   0.3647363387   0.3743058966   1.0335332656
  588700000  25.1112324070  25.3250939945   0.0000000000  50.4363264015 238.0540410000 176.5815745600  17.8119449764 432.4475605364   0.3673337564   0.3719564867   0.2944247022   1.0337149452
  588800000  14.8651581976  46.7895490519   0.0000000000  61.6547072495  36.8279059600 502.5756912400   0.4273236900 539.8309208900   0.3621838992   0.3756487309   0.3164603132   1.0542929433
  588900000  32.3404960057  90.3366830541   0.0000000000 122.6771790597 582.2134668100 346.5889656100   0.4959539776 929.2983863976   0.3607604631   0.3585105680   0.3190182256   1.0382892567
  589000000  69.9176335018  20.3705249583   0.0000000000  90.2881584601 585.3980250000 237.0121830400   0.2261668249 822.6363748649   0.3971629352   0.3376695727   0.2970531345   1.0318856424
  589100000  19.8317212181  70.4667534260   0.0000000000  90.2984746440  53.3235852900 894.0040200100  43.1455863609 990.4731916609   0.3694460292   0.3615584807   0.3202555019   1.0512600117
  589200000  14.7013664104  41.2856427880   0.0000000000  55.9870091985 106.2301262400 303.3623392900  60.8567243492 470.4491898792   0.3493133806   0.4197093144   0.2823917197   1.0514144148
  589300000   7.9333284119  56.0441573942   0.0000000000  63.9774858060   8.0724174400 450.2841560100   0.2167368025 458.5733102525   0.3747729097   0.3349162054   0.3021529927   1.0118421078
  589400000  22.4223440916  60.9344124642   0.0000000000  83.3567565559 182.8282579600 229.9620602500   8.5656899584 421.3560081684   0.3302551687   0.4424860878   0.2635558540   1.0362971104
  589500000  18.5002646366  40.4383016806   0.0000000000  58.9385663172  21.0414864100 130.7843832100  19.2957254361 171.1215950561   0.4079046245   0.3682638647   0.2643942577   1.0405627470
  589600000  12.7038634093  27.5999295459   0.0000000000  40.3037929551 167.6377562500 267.2047929600   0.3351715236 435.1777207336   0.3742223456   0.3762446772   0.2853544512   1.0358214739
  589700000  43.3258530521  19.3115551892   0.0000000000  62.6374082413 540.4881025600 165.9191305216 104.2063264225 810.6135595041   0.3391049315   0.3595023613   0.3207226172   1.0193299100
  589800000  69.6532838998  15.8110663331   0.0000000000  85.4643502329 637.5524000400 137.4474864400 136.7968838404 911.7967703204   0.4381799040   0.3169409184   0.2888278131   1.0439486355
  589900000  28.4159135281  13.1491297594   0.0000000000  41.5650432874 155.8252890000 143.1014062500  98.4814094884 397.4081047384   0.3269971444   0.3903470494   0.3319832599   1.0493274538
