# Time-averaged data for fix at1
# TimeStep c_cm[3] c_pfall
371950000 -9.42229 -10.021
371960000 -8.55035 -8.5556
371970000 -9.34362 -9.01618
371980000 -11.9824 -10.867
371990000 -12.5161 -11.4364
372000000 -18.4458 -12.8417
372010000 -17.6346 -12.9436
372020000 -17.8673 -12.2603
372030000 -18.841 -13.5812
372040000 -18.2017 -12.631
372050000 -14.7891 -12.4671
372060000 -12.701 -10.8601
372070000 -7.63565 -8.45432
372080000 -5.7705 -7.11709
372090000 -6.22067 -8.5952
372100000 -8.65849 -8.70607
372110000 -10.2435 -9.67129
372120000 -9.48875 -8.59638
372130000 -8.23751 -9.09865
372140000 -6.42213 -9.42467
372150000 -4.48135 -9.14952
372160000 -1.25851 -6.89471
372170000 0.524573 -5.58776
372180000 0.0242243 -7.61979
372190000 -0.060565 -6.46973
372200000 1.37329 -4.80102
372210000 0.467697 -5.50609
372220000 1.89781 -4.86954
372230000 -0.0145611 -6.55413
372240000 -0.249872 -5.8918
372250000 -3.15074 -7.31138
372260000 -3.45009 -7.07608
372270000 -0.376681 -5.62055
372280000 0.894499 -5.33805
372290000 1.7947 -4.5383
372300000 -1.69597 -6.76211
372310000 -2.74 -6.1656
372320000 -1.38253 -6.61869
372330000 -2.10942 -6.6599
372340000 -1.74381 -6.80303
372350000 1.70943 -4.9117
372360000 -0.00237427 -6.28545
372370000 -3.28012 -7.93412
372380000 -4.11238 -7.82292
372390000 -2.91623 -6.79666
372400000 -1.4844 -6.99891
372410000 -1.63062 -6.56731
372420000 -3.83327 -8.11935
372430000 -7.73517 -9.47087
372440000 -7.539 -8.9209
372450000 -6.72501 -9.69924
372460000 -7.75405 -9.37386
372470000 -4.50615 -7.69804
372480000 -4.50356 -8.32225
372490000 -3.12588 -7.74095
372500000 -1.44539 -7.58123
372510000 -3.83794 -7.12194
372520000 -3.10638 -7.82526
372530000 -0.856771 -6.10865
372540000 -0.553344 -6.89186
372550000 -4.05273 -7.95571
372560000 -5.80582 -8.51713
372570000 -4.87793 -8.41012
372580000 -2.96938 -7.4796
372590000 -1.99496 -7.49185
372600000 -2.07458 -7.36071
372610000 -4.28999 -8.70111
372620000 -5.6048 -9.43295
372630000 -6.99866 -9.28593
372640000 -2.4169 -7.62783
372650000 -4.31268 -8.76475
372660000 -5.2579 -8.18846
372670000 -6.826 -9.5281
372680000 -4.72739 -7.86509
372690000 -1.98985 -6.26806
372700000 -5.66223 -8.39156
372710000 -5.58009 -8.52919
372720000 -7.29388 -9.47157
372730000 -3.66662 -8.43672
372740000 -6.87017 -10.3601
372750000 -4.55778 -7.95088
372760000 -1.8505 -7.69319
372770000 0.416804 -4.87802
372780000 -0.506096 -5.51617
372790000 -1.81647 -7.43515
372800000 1.8187 -4.50803
372810000 -1.54348 -6.18294
372820000 -3.14026 -7.30998
372830000 -4.21664 -8.09003
372840000 -4.29112 -7.1557
372850000 -2.06491 -6.42929
372860000 -0.699821 -6.39681
372870000 -2.15754 -7.55777
372880000 -3.46269 -7.39376
372890000 -4.66376 -8.09317
372900000 -7.456 -9.50394
372910000 -6.42894 -9.1435
372920000 -1.8223 -6.802
372930000 0.27508 -5.99774
372940000 0.624138 -5.70183
372950000 -0.354372 -4.89016
372960000 -1.76671 -6.639
372970000 -1.908 -8.10579
372980000 -2.98074 -7.97532
372990000 -2.26597 -8.34998
373000000 -1.92198 -7.53003
373010000 0.343327 -6.13918
373020000 1.84978 -4.97201
373030000 3.22405 -2.78668
373040000 4.24222 -2.42697
373050000 6.13586 -1.26179
373060000 7.9239 -1.06085
373070000 8.52101 -1.1394
373080000 6.97698 -1.29519
373090000 9.64206 -0.367605
373100000 8.97568 0
373110000 6.02777 -1.05756
373120000 4.66958 -1.71085
373130000 3.89958 -2.56702
373140000 3.56578 -3.29332
373150000 3.52695 -3.59744
373160000 3.93851 -2.82788
373170000 5.29412 -1.24729
373180000 3.24445 -3.61654
373190000 5.23473 -1.52818
373200000 9.32065 -0.142584
373210000 5.74082 -2.09411
373220000 4.96631 -1.819
373230000 3.8168 -2.36955
373240000 3.62807 -2.70271
373250000 6.31911 -0.492585
373260000 7.40973 -0.697393
373270000 4.76609 -2.20744
373280000 5.59581 -0.870353
373290000 5.33821 -1.70586
373300000 7.44913 -0.0659438
373310000 6.47966 -0.508563
373320000 7.75027 -0.82109
373330000 6.50684 -0.901404
373340000 5.53268 -0.385462
373350000 6.42556 -1.1573
373360000 7.6899 -0.146639
373370000 7.42215 -0.281653
373380000 10.0395 -0.0901161
373390000 10.4747 -0.0277265
373400000 10.2247 -4.43439e-05
373410000 12.4329 0
373420000 17.3187 0
373430000 17.3033 0
373440000 16.5131 0
373450000 16.8456 0
373460000 16.4096 0
373470000 17.5924 0
373480000 18.0556 0
373490000 20.7793 0
373500000 20.7679 0
373510000 21.8805 0.032811
373520000 20.5021 0.010688
373530000 19.7834 0.00772404
373540000 16.6724 -0.0552229
373550000 18.1606 0
373560000 17.767 0
373570000 13.1434 -0.0116968
373580000 13.3349 -0.290574
373590000 15.8858 0
373600000 17.4685 0
373610000 21.9654 0.0301469
373620000 19.1023 0
373630000 18.357 -0.0917102
373640000 13.8985 -0.282855
373650000 10.3353 -0.419895
373660000 9.0747 -0.00644612
373670000 12.4254 -0.0210835
373680000 15.4466 0
373690000 16.4699 0
373700000 17.7503 0
373710000 21.2719 0
373720000 25.0698 0.0777024
373730000 22.4747 0.0139185
373740000 23.0347 0.0204567
373750000 23.906 0.0812666
373760000 21.996 0.0345812
373770000 21.7864 0.020881
373780000 22.9399 0.0387505
373790000 21.5777 0.0307274
373800000 21.7047 0.0202376
373810000 21.8164 0.00144677
373820000 23.4367 0.0308233
373830000 24.5213 0.0803861
373840000 23.7497 0.052809
373850000 19.7858 0
373860000 20.0618 0.0225096
373870000 19.5163 0
373880000 18.3922 0
373890000 16.2537 0
373900000 13.9962 0
373910000 12.9592 0
373920000 12.4737 -0.205727
373930000 7.22596 -0.593533
373940000 9.15798 -0.0845289
373950000 11.5861 -0.000159847
373960000 12.8812 0
373970000 11.3333 -0.422382
373980000 8.9066 -0.493868
373990000 11.1965 -0.0828855
374000000 13.3587 -0.169417
374010000 15.9392 0
374020000 19.7004 0
374030000 18.6756 0
374040000 18.3074 0
374050000 15.3099 0
374060000 18.7018 0
374070000 21.4627 0.00976148
374080000 24.9053 0.0531164
374090000 25.4187 0.180179
374100000 24.4832 0.0880077
374110000 22.7421 0.0329586
374120000 17.0414 0.000963167
374130000 18.8773 0
374140000 16.7355 0
374150000 15.022 0
374160000 15.3562 0
374170000 14.9738 0
374180000 14.4757 0
374190000 11.3586 0
374200000 12.2851 0
374210000 13.9947 0
374220000 12.9841 -0.000143035
374230000 12.7587 0
374240000 18.4687 0.0155431
374250000 15.1593 0
374260000 12.2808 0
374270000 9.56146 -4.21684e-05
374280000 12.6413 0
374290000 13.2938 0
374300000 13.8199 0
374310000 16.3036 0
374320000 14.1685 0
374330000 12.927 0
374340000 14.8358 -0.00588989
374350000 13.8602 -0.180443
374360000 13.4583 -0.264555
374370000 15.2878 0
374380000 18.2097 0.00504169
374390000 18.8444 0
374400000 19.971 0.00172994
374410000 19.4223 0.0166639
374420000 22.9998 0.0395087
374430000 25.0676 0.0687889
374440000 20.1482 0.00293257
374450000 18.1396 0
374460000 18.3963 0
374470000 16.2297 0
374480000 16.2643 0
374490000 18.9843 0.000352206
374500000 18.0626 0.00270302
374510000 17.791 0
374520000 19.7381 0
374530000 19.0912 0.0126036
374540000 17.3154 0
374550000 18.7311 0
374560000 22.6085 0.0061675
374570000 19.6866 0
374580000 12.8156 -0.0361353
374590000 15.1423 0
374600000 19.3967 0
374610000 17.2532 0
374620000 15.8548 0
374630000 11.0225 -0.131002
374640000 8.28096 -0.524299
374650000 5.52828 -1.61358
374660000 7.43798 -0.720843
374670000 7.47113 -0.797297
374680000 8.09689 -0.863446
374690000 9.2561 -0.417978
374700000 8.95848 -1.55632
374710000 9.3874 -0.61543
374720000 8.88329 -0.673009
374730000 8.98761 -0.489433
374740000 10.7678 -0.357624
374750000 9.78927 -0.0946151
374760000 9.2122 -0.0255495
374770000 10.1704 -0.0124108
374780000 12.4696 0
374790000 13.2088 0
374800000 12.5748 0
374810000 13.7247 0
374820000 14.1302 0
374830000 13.6519 0
374840000 11.2108 -3.61887e-05
374850000 15.1537 0
374860000 16.598 0
374870000 13.7938 0
374880000 15.6312 0
374890000 16.9388 0
374900000 16.6621 0
374910000 17.3711 0
374920000 13.2672 0
374930000 13.0531 -0.104692
374940000 10.3194 0
374950000 7.76087 -0.133213
374960000 8.52661 -0.0969506
374970000 8.54493 -0.164698
374980000 10.1408 -0.0703176
374990000 10.2094 -0.235464
375000000 6.82378 -1.40246
375010000 7.67211 -0.275066
375020000 6.44211 -1.88079
375030000 7.18207 -1.30362
375040000 9.64053 -0.951582
375050000 10.0198 -0.762396
375060000 10.2198 -0.00634924
375070000 6.57435 -0.702087
375080000 5.45503 -1.2785
375090000 3.83465 -2.80799
375100000 4.3605 -2.47151
375110000 3.45024 -3.64508
375120000 3.22472 -3.74885
375130000 5.31164 -1.66126
375140000 7.6464 -1.01503
375150000 10.7423 0
375160000 11.1778 -0.202228
375170000 13.3625 -0.0263251
375180000 14.5032 0
375190000 12.6176 -0.47075
375200000 9.46765 -0.141107
375210000 11.0656 -0.00585728
375220000 9.86201 -0.399585
375230000 7.69006 -1.04731
375240000 4.74906 -1.85167
375250000 4.12557 -2.86324
375260000 3.92744 -2.49934
375270000 2.81368 -4.37191
375280000 2.68775 -4.89486
375290000 3.47464 -3.48685
375300000 5.5407 -2.05078
375310000 4.68923 -2.46622
375320000 3.6373 -3.88872
375330000 5.24506 -2.78142
375340000 3.28533 -2.87857
375350000 4.20172 -1.48969
375360000 5.11842 -1.14656
375370000 8.02725 -1.03279
375380000 9.99414 -0.880885
375390000 10.9242 -0.656909
375400000 12.1664 0
375410000 11.9725 -0.134166
375420000 11.9351 -0.132855
375430000 10.9761 -0.0965726
375440000 9.21651 -0.462672
375450000 8.80068 -0.718581
375460000 9.66707 -0.467785
375470000 11.7684 0
375480000 12.9711 -0.000278822
375490000 14.7053 0
375500000 14.6816 0
375510000 15.6962 0
375520000 12.6813 -0.011597
375530000 12.8932 -4.35322e-05
375540000 18.7638 0
375550000 23.9269 0.0733571
375560000 23.844 0.0458882
375570000 19.9506 0.00135825
375580000 20.079 0.0155708
375590000 18.9487 0.032831
375600000 17.6547 0
375610000 14.7802 -0.029907
375620000 15.4762 0
375630000 15.2247 0
375640000 17.3893 0
375650000 20.3273 0.00109579
375660000 19.2195 0.00976689
375670000 20.7738 0.0255681
375680000 22.37 0.0225895
375690000 19.9208 0.0455758
375700000 21.0337 0.00284314
375710000 18.3393 0
375720000 16.281 0
375730000 17.2905 0
375740000 15.6828 0
375750000 14.7005 0
375760000 13.6327 -0.0863131
375770000 12.0126 -0.00612139
375780000 9.87345 -0.205831
375790000 9.43427 -0.0955387
375800000 9.18584 -0.598012
375810000 10.2858 -0.250836
375820000 10.1121 -0.312849
375830000 10.5935 -0.467571
375840000 13.7569 -0.0619111
375850000 13.1747 -0.000118535
375860000 12.6188 0
375870000 13.5333 0
375880000 13.5968 0
375890000 12.8784 0
375900000 10.4909 -0.000245416
375910000 10.2757 -0.00702557
375920000 7.90384 -0.713841
375930000 7.57962 -0.102102
375940000 7.40925 -0.300536
375950000 3.67995 -3.6618
375960000 1.76202 -6.46451
375970000 2.36011 -4.90869
375980000 1.36732 -7.23416
375990000 0.550996 -6.99989
376000000 -0.637448 -6.66433
376010000 0.36546 -6.1516
376020000 1.49137 -5.33088
376030000 2.80657 -4.12467
376040000 4.1703 -2.73134
376050000 4.14598 -2.4931
376060000 7.05842 -0.809912
376070000 8.82716 -0.439867
376080000 10.3599 -0.189242
376090000 15.4036 0
376100000 14.8594 0
376110000 15.5448 0
376120000 19.9874 0.0194999
376130000 20.9298 0.0380179
376140000 21.422 0.0145091
376150000 19.2195 0.0195896
376160000 16.3035 0
376170000 18.2264 0.00185391
376180000 18.1481 0
376190000 18.5201 0
376200000 19.8225 0
376210000 21.3157 0.0352453
376220000 21.6479 0.00582896
376230000 21.7309 0.0290277
376240000 22.2236 0.0166201
376250000 22.4618 0.0632489
376260000 23.7818 0.024124
376270000 21.0546 0.00360894
376280000 25.1203 0.112186
376290000 26.494 0.287071
376300000 22.9079 0.0268362
376310000 18.7406 0
376320000 21.3631 0.0307913
376330000 20.1213 0
376340000 20.4823 0.00413006
376350000 20.2698 0
376360000 22.5804 0
376370000 23.7049 0.0475094
376380000 21.6067 0.0600938
376390000 21.5999 0.00184369
376400000 24.347 0.139824
376410000 26.0075 0.164144
376420000 25.7667 0.128662
376430000 27.857 0.941652
376440000 26.0085 0.241955
376450000 24.3301 0.0481317
376460000 22.4212 0.00616987
376470000 26.7803 0.305523
376480000 26.6207 0.260537
376490000 26.6536 0.208497
376500000 27.1117 0.392763
376510000 26.4668 0.186845
376520000 25.9993 0.107983
376530000 25.126 0.163805
376540000 27.4589 0.557996
376550000 23.0933 0.0703144
376560000 24.3483 0.0342705
376570000 21.1164 0.00560525
376580000 15.5054 0
376590000 14.6317 0
376600000 16.609 0
376610000 15.406 0
376620000 12.8421 -0.0118951
376630000 12.9406 0
376640000 13.0995 0
376650000 13.3834 0
376660000 14.1109 0
376670000 13.2683 0
376680000 11.8278 -0.00536676
376690000 12.6746 -0.000185451
376700000 12.455 0
376710000 10.7105 0
376720000 13.0361 0
376730000 16.7339 0
376740000 13.66 0
376750000 16.7299 0
376760000 16.6152 0
376770000 16.2644 0
376780000 18.2602 0
376790000 19.2595 0.000453215
376800000 24.886 0.0988718
376810000 22.4114 0.0400989
376820000 22.8279 0.0226809
376830000 23.438 0.0423043
376840000 22.1379 0.00944098
376850000 21.2015 0.00168108
376860000 19.6799 0.0455054
376870000 19.3333 0.0418927
376880000 17.5734 -0.0245339
376890000 15.4955 0
376900000 16.1397 0
376910000 18.0242 0
376920000 14.2692 0
376930000 11.2022 -9.93812e-05
376940000 7.98013 -1.03736
376950000 9.57586 -0.730595
376960000 6.84993 -1.01014
376970000 5.51242 -2.29263
376980000 4.79042 -1.85025
376990000 5.88646 -0.660829
377000000 6.70883 -0.844147
377010000 7.9905 -0.318248
377020000 6.66426 -0.958962
377030000 9.29616 -0.00631339
377040000 10.7377 -4.41573e-05
377050000 17.9755 0
377060000 16.6048 0
377070000 12.0044 0
377080000 11.3681 -0.00274545
377090000 12.7482 -0.0257856
377100000 10.7014 -0.189885
377110000 15.583 0
377120000 14.595 0
377130000 14.4845 0
377140000 14.2205 0
377150000 17.1399 0
377160000 17.4708 0
377170000 15.1933 0
377180000 13.6702 0
377190000 13.8246 0
377200000 17.0994 0
377210000 15.575 0
377220000 15.5388 0
377230000 14.8958 -4.70146e-05
377240000 13.0431 -0.000194337
377250000 13.0813 0
377260000 15.4832 0
377270000 18.1896 0.0105087
377280000 19.4668 0
377290000 21.5999 0.054776
377300000 24.8673 0.0905084
377310000 27.0974 0.394533
377320000 27.0104 0.369306
377330000 27.1891 0.319827
377340000 25.8759 0.261882
377350000 23.3351 0.0385983
377360000 23.5034 0.026504
377370000 24.7406 0.0413269
377380000 23.9956 0.0671578
377390000 23.345 0.0196034
377400000 26.1523 0.20741
377410000 26.3083 0.303324
377420000 24.9756 0.066315
377430000 24.9091 0.135804
377440000 22.3745 0.0138884
377450000 20.8984 0
377460000 23.7357 0.0368647
377470000 25.0012 0.0930719
377480000 27.4858 1.0901
377490000 28.0292 1.43431
377500000 28.0607 1.44094
377510000 28.2803 2.4735
377520000 24.9752 0.173613
377530000 23.6243 0.0172194
377540000 22.8531 0.0280712
377550000 22.9551 0.0114203
377560000 21.793 0.00403293
377570000 21.9025 0.0121111
377580000 20.2995 0.0208395
377590000 18.4096 0
377600000 20.8857 0.00916378
377610000 20.4588 0.00867912
377620000 16.0517 0.0192402
377630000 15.1661 0
377640000 16.1895 0
377650000 16.9335 0.00873943
377660000 16.8917 0.0101415
377670000 14.4478 -0.0666604
377680000 9.67644 -1.42872
377690000 10.9446 -0.00144071
377700000 14.2904 0
377710000 16.7015 0
377720000 19.8839 0.0187366
377730000 18.6483 0.0434478
377740000 16.7825 0.0115793
377750000 16.8214 0.00235768
377760000 15.2471 0
377770000 16.3987 0
377780000 18.5137 0
377790000 17.6418 0
377800000 16.895 0
377810000 15.3222 0
377820000 16.7463 0.00592039
377830000 17.6418 0
377840000 18.136 0.000193187
377850000 20.6856 0.000318804
377860000 21.8757 0.0105773
377870000 22.9718 0.0457488
377880000 20.9663 0.00134621
377890000 21.6782 0.00584172
377900000 23.4051 0.0110475
377910000 25.5795 0.239256
377920000 27.3715 0.548906
377930000 28.008 1.09835
377940000 26.5592 0.262862
377950000 26.2558 0.17873
377960000 26.9988 0.350056
377970000 27.7919 1.18549
377980000 28.2401 2.46834
377990000 28.3127 2.49234
378000000 28.6041 3.67445
378010000 28.4318 2.79764
378020000 28.0683 1.40239
378030000 26.7526 0.226909
378040000 24.7804 0.0990943
378050000 26.0158 0.23556
378060000 26.4329 0.265303
378070000 24.9527 0.0939178
378080000 26.5349 0.19365
378090000 27.6771 0.833877
378100000 24.3161 0.152396
378110000 22.3849 0.0203239
378120000 25.1102 0.0759733
378130000 23.856 0.0840808
378140000 22.0399 0.0323065
378150000 23.8891 0.0209374
378160000 26.2003 0.221775
378170000 26.227 0.14661
378180000 27.4775 0.695351
378190000 28.2388 1.39543
378200000 27.5709 0.96217
378210000 28.6653 4.21603
378220000 28.2919 1.72259
378230000 27.7794 0.702348
378240000 28.3522 2.36753
378250000 27.8385 0.829913
378260000 25.1511 0.140164
378270000 26.0305 0.138176
378280000 26.5129 0.255487
378290000 24.1222 0.0277793
378300000 26.561 0.16995
378310000 23.841 0.0360739
378320000 25.2666 0.103939
378330000 23.7704 0.0820487
378340000 25.3753 0.127225
378350000 21.3337 0.0343471
378360000 19.1965 0
378370000 18.3629 0
378380000 18.28 0
378390000 19.4121 0
378400000 16.922 0
378410000 13.454 0
378420000 13.1728 0
378430000 10.7845 -0.307136
378440000 9.62005 -0.293152
378450000 10.0521 -0.81934
378460000 13.4065 -0.128346
378470000 16.6874 0.0163319
378480000 20.378 0.00631008
378490000 18.2981 0
378500000 13.817 0
378510000 8.4892 -0.287981
378520000 10.0546 -0.0272592
378530000 9.17318 -0.0426599
378540000 9.77265 -0.0671101
378550000 9.74418 -1.29962
378560000 9.84721 -0.357055
378570000 14.0972 -0.0539896
378580000 19.8065 0.021194
378590000 24.0283 0.0399535
378600000 26.1323 0.163796
378610000 24.9505 0.061999
378620000 22.882 0.0494092
378630000 24.8949 0.0609874
378640000 25.3217 0.0829366
378650000 22.2144 0.0067255
378660000 21.9032 0.00291305
378670000 23.7868 0.0375897
378680000 23.8892 0.0270167
378690000 23.9331 0.0861132
378700000 25.0705 0.0233433
378710000 22.8979 0.0404724
378720000 21.2167 0.00224709
378730000 23.5031 0.0764758
378740000 23.2662 0.0246277
378750000 25.1032 0.0784832
378760000 25.7932 0.123068
378770000 27.9403 0.842922
378780000 28.5991 3.31774
378790000 28.5243 2.98021
378800000 28.4456 2.31888
378810000 27.5596 0.525348
378820000 28.4291 2.76878
378830000 27.2193 0.378152
378840000 28.326 3.2648
378850000 27.8018 1.60056
378860000 27.9905 1.63702
378870000 28.4151 3.1695
378880000 27.1048 0.460851
378890000 27.2547 0.462136
378900000 26.5027 0.169024
378910000 26.581 0.294833
378920000 27.8206 1.31421
378930000 28.1763 2.77495
378940000 26.575 0.249515
378950000 26.079 0.366797
378960000 24.848 0.0831883
378970000 24.067 0.0321529
378980000 21.3879 0.00746734
378990000 20.4162 0
379000000 18.4916 0.00205336
379010000 23.8548 0.116149
379020000 24.2053 0.0415201
379030000 21.6427 0.0190871
379040000 25.1894 0.0682719
379050000 25.2204 0.12735
379060000 25.7522 0.112075
379070000 25.9129 0.197529
379080000 23.6131 0.0509166
379090000 24.0684 0.0954799
379100000 20.9679 0.000186929
379110000 21.1611 0.0140464
379120000 20.4319 0.00695272
379130000 18.959 0
379140000 18.4161 0
379150000 20.9635 0.0378311
379160000 23.4826 0.138497
379170000 19.796 0.0191061
379180000 17.9381 0.0229308
379190000 18.0633 0.00584374
379200000 17.1463 0
379210000 18.102 0.00679011
379220000 17.3023 0
379230000 17.2666 0
379240000 18.4607 0.010336
379250000 21.7514 0.0199477
379260000 19.9501 0.00424422
379270000 19.8563 0.00444159
379280000 21.15 0.0322797
379290000 18.2771 0
379300000 18.8761 0
379310000 18.4552 0
379320000 17.9571 0.00908658
379330000 23.0163 0.0852837
379340000 25.6782 0.107656
379350000 24.583 0.0758377
379360000 24.7599 0.152751
379370000 25.5603 0.0733412
379380000 21.9409 0
379390000 22.0587 0.0371356
379400000 21.6738 0.00516977
379410000 25.1525 0.095366
379420000 27.9992 1.49637
379430000 28.2765 1.83439
379440000 26.2377 0.269776
379450000 26.1825 0.162658
379460000 26.6585 0.178011
379470000 26.3051 0.222414
379480000 25.0817 0.0359176
379490000 23.8175 0.0974074
379500000 21.6158 0.00545291
379510000 26.8796 0.684416
379520000 27.7573 0.688844
379530000 26.7715 0.292579
379540000 26.4203 0.184846
379550000 27.4155 0.646796
379560000 28.3897 2.38499
379570000 27.995 1.11964
379580000 27.3682 0.539525
379590000 27.7077 0.810103
379600000 27.5378 0.487534
379610000 26.0818 0.145153
379620000 25.1152 0.120031
379630000 21.7919 0.00191443
379640000 22.1136 0.01666
379650000 23.9213 0.0254347
379660000 22.4069 0.0294229
379670000 20.2865 0.0237914
379680000 15.9833 0
379690000 15.5126 -0.102226
379700000 14.6005 0.00119354
379710000 12.7212 -0.000125125
379720000 10.3758 -0.00493322
379730000 7.69249 -0.88903
379740000 7.49883 -0.688387
379750000 5.34248 -1.50968
379760000 7.18272 -0.743315
379770000 6.96721 -0.984025
379780000 3.13464 -3.74485
379790000 3.25655 -3.8964
379800000 4.07734 -2.55154
379810000 3.29851 -3.62731
379820000 3.43458 -3.34821
379830000 5.13903 -1.42941
379840000 6.06165 -1.3205
379850000 5.49539 -0.610252
379860000 5.45055 -1.4516
379870000 4.75493 -1.28904
379880000 3.74674 -3.73888
379890000 3.28911 -3.48488
379900000 2.68861 -4.80123
379910000 2.64991 -4.83476
379920000 2.98855 -4.58995
379930000 3.8626 -2.49513
379940000 3.34386 -4.07207
379950000 1.72806 -5.51967
379960000 1.64574 -5.57176
379970000 1.47016 -5.17026
379980000 -0.286963 -6.34391
379990000 1.2131 -5.11257
380000000 -1.64515 -7.64497
380010000 -1.72322 -6.38363
380020000 0.0340094 -6.47348
380030000 -0.528291 -6.29677
380040000 0.70511 -5.67946
380050000 0.484582 -6.33435
380060000 -1.6368 -7.21509
380070000 -1.50674 -7.5055
380080000 -2.02585 -8.14858
380090000 0.962288 -4.85049
380100000 1.40536 -6.12159
380110000 -0.182037 -7.20151
380120000 -4.11362 -8.47175
380130000 -1.38613 -7.40913
380140000 0.480313 -5.72812
380150000 -1.62604 -7.83392
380160000 0.202539 -6.29593
380170000 1.24655 -4.96617
380180000 0.551295 -5.82203
380190000 -0.523526 -6.21257
380200000 0.484448 -6.35963
380210000 -1.60692 -6.42699
380220000 -1.77103 -6.95361
380230000 -3.91045 -7.56766
380240000 -4.30363 -7.82355
380250000 -6.60184 -8.79399
380260000 -6.11776 -8.74181
380270000 -0.0408114 -5.87359
380280000 1.34531 -5.02622
380290000 -0.703785 -6.52961
380300000 -4.1511 -7.63492
380310000 -2.10098 -6.44356
380320000 -1.97512 -6.46894
380330000 -4.47057 -7.71963
380340000 -3.36675 -8.94673
380350000 -5.83265 -9.61598
380360000 -6.95501 -9.19495
380370000 -4.71398 -8.29041
380380000 -1.80416 -7.05394
380390000 -4.89786 -9.12765
380400000 -6.9874 -8.46854
380410000 -6.12189 -8.62776
380420000 -6.89194 -8.29874
380430000 -7.48769 -8.82537
380440000 -7.33561 -10.7158
380450000 -5.56495 -9.10719
380460000 -8.25643 -10.0611
380470000 -5.0597 -7.50412
380480000 -3.1296 -6.90993
380490000 -5.10696 -8.28593
380500000 -3.71166 -8.46726
380510000 -4.32318 -7.79438
380520000 -1.33795 -7.57637
380530000 -0.318135 -6.73415
380540000 1.62663 -4.4828
380550000 1.3966 -4.98465
380560000 2.04727 -5.12081
380570000 0.825344 -4.72895
380580000 1.50038 -5.11161
380590000 2.36386 -5.75263
380600000 1.74677 -5.1161
380610000 -3.40972 -8.08887
380620000 -6.39106 -7.70616
380630000 -8.47967 -10.8413
380640000 -10.4623 -10.9903
380650000 -3.70246 -8.06107
380660000 0.23142 -5.37511
380670000 0.918521 -5.66418
380680000 -0.183709 -5.95701
380690000 -3.9187 -8.07949
380700000 -8.25934 -9.55321
380710000 -11.722 -11.4857
380720000 -15.8568 -13.5116
380730000 -13.5083 -11.5138
380740000 -10.7442 -10.4939
380750000 -9.69202 -9.77453
380760000 -8.16967 -9.1483
380770000 -6.29157 -8.55587
380780000 -8.47139 -9.84926
380790000 -10.5347 -11.5853
380800000 -9.29221 -9.86126
380810000 -6.08998 -8.93271
380820000 -6.47973 -8.38911
380830000 -5.47775 -8.49267
380840000 -5.41768 -9.4479
380850000 -8.19733 -10.3402
380860000 -4.08869 -9.11505
380870000 -4.91097 -7.81187
380880000 -3.53264 -7.41177
380890000 -3.1842 -7.999
380900000 -6.49034 -8.94556
380910000 -4.14752 -8.83763
380920000 -4.98887 -8.98591
380930000 -6.06731 -8.55441
380940000 -10.2491 -10.557
380950000 -7.71017 -10.2128
380960000 -5.1659 -10.015
380970000 -4.20258 -7.97379
380980000 -2.80629 -6.39561
380990000 0.999191 -5.23523
381000000 0.849286 -5.18397
381010000 -0.283943 -6.68489
381020000 0.393814 -5.82368
381030000 -3.1262 -8.32892
381040000 -1.94636 -6.89269
381050000 -2.61363 -6.65887
381060000 -4.17462 -7.50186
381070000 -1.00679 -6.21284
381080000 -1.34228 -5.89618
381090000 -4.30602 -7.49023
381100000 -5.18717 -8.42053
381110000 -2.73644 -6.50351
381120000 -1.95818 -7.3997
381130000 -1.97283 -6.74252
381140000 -7.24208 -9.22832
381150000 -11.5992 -11.4492
381160000 -13.5048 -12.6695
381170000 -13.6162 -11.7177
381180000 -9.88138 -9.27804
381190000 -10.0469 -10.0527
381200000 -11.5862 -11.1412
381210000 -9.95294 -9.05049
381220000 -11.5445 -9.51885
381230000 -17.4221 -12.671
381240000 -16.9977 -12.723
381250000 -10.6883 -9.71644
381260000 -12.515 -10.6573
381270000 -14.9868 -12.4271
381280000 -17.6959 -13.12
381290000 -23.3544 -16.3344
381300000 -23.2225 -15.8523
381310000 -20.8975 -14.2317
381320000 -18.785 -13.7488
381330000 -17.7904 -13.1409
381340000 -18.552 -13.1672
381350000 -16.0492 -12.6058
381360000 -17.8589 -12.8858
381370000 -19.2223 -13.8166
381380000 -20.9081 -14.4464
381390000 -23.1808 -16.1055
381400000 -24.8658 -17.3904
381410000 -23.2602 -16.0173
381420000 -21.82 -14.6736
381430000 -19.9837 -14.0663
381440000 -20.074 -13.7667
381450000 -18.2644 -13.285
381460000 -22.8864 -15.8169
381470000 -21.1677 -14.3749
381480000 -19.9925 -13.9614
381490000 -18.7597 -13.2824
381500000 -20.0634 -13.9077
381510000 -20.9008 -14.2192
381520000 -19.6056 -13.6366
381530000 -16.6729 -12.7761
381540000 -13.8244 -12.3427
381550000 -12.7293 -11.3953
381560000 -10.6472 -11.506
381570000 -14.6791 -12.9433
381580000 -15.3986 -12.4292
381590000 -16.5403 -12.8503
381600000 -12.929 -11.2948
381610000 -8.92048 -9.64295
381620000 -12.273 -10.7737
381630000 -9.35162 -8.94951
381640000 -9.15311 -7.83455
381650000 -11.9445 -9.89904
381660000 -12.2798 -10.509
381670000 -12.4466 -10.7215
