# Time-averaged data for fix at1
# TimeStep c_cm[3] c_pfall
624390000 7.9631 -0.0057819
624400000 8.96659 0
624410000 12.9052 0
624420000 18.4286 0
624430000 24.4509 0.00971882
624440000 26.8472 0.113136
624450000 23.5204 0
624460000 26.6844 0.184916
624470000 22.0996 0.0336907
624480000 23.681 0
624490000 22.4325 0
624500000 18.3176 0
624510000 18.0032 0
624520000 16.9581 0
624530000 19.8636 0
624540000 26.404 0.0970017
624550000 23.6134 0.000121021
624560000 23.3783 0.000207519
624570000 21.8388 0
624580000 16.1626 0
624590000 4.4548 -0.705636
624600000 2.96379 -1.2864
624610000 2.26707 -1.42045
624620000 6.25435 -0.0784711
624630000 10.6284 0
624640000 12.0053 0
624650000 9.78148 -0.21256
624660000 6.88935 -0.158421
624670000 17.2299 0
624680000 18.0164 0
624690000 12.1247 0
624700000 5.26464 -0.212521
624710000 1.62361 -1.29039
624720000 0.455173 -2.03541
624730000 -1.74764 -2.41137
624740000 -4.04419 -2.43481
624750000 -6.01656 -2.33067
624760000 -9.00531 -2.62448
624770000 -3.22912 -1.92932
624780000 -2.84507 -2.06361
624790000 0.308474 -1.52098
624800000 0.180035 -1.39539
624810000 0.0742894 -1.88189
624820000 -8.17791 -2.1767
624830000 -10.2328 -1.98982
624840000 -8.7635 -2.32924
624850000 -14.9345 -2.18424
624860000 -12.125 -2.39512
624870000 -9.7858 -2.18083
624880000 -9.11039 -2.41561
624890000 -16.6655 -2.04407
624900000 -16.1256 -2.19189
624910000 -15.8706 -2.22466
624920000 -15.1623 -2.08123
624930000 -17.022 -2.1371
624940000 -5.46098 -2.29125
624950000 4.61365 -0.517633
624960000 10.4878 0
624970000 10.896 0
624980000 11.6769 0
624990000 9.26909 0
625000000 8.02792 -0.000639323
625010000 5.65344 -0.110077
625020000 3.55451 -0.719125
625030000 6.38277 -0.0304659
625040000 4.51294 -0.262911
625050000 4.44448 -0.301037
625060000 13.1099 0
625070000 20.3501 0
625080000 15.7775 0
625090000 14.6086 0
625100000 15.3733 0
625110000 18.3701 0
625120000 24.0394 0.0265397
625130000 26.487 0.137208
625140000 14.85 0
625150000 14.5706 0
625160000 20.2335 0
625170000 23.5464 0.000984984
625180000 24.9804 0.0154163
625190000 21.6877 0
625200000 23.3411 0.00529642
625210000 26.2099 0.200072
625220000 16.6402 0
625230000 19.2889 0
625240000 17.3709 0
625250000 7.33628 -0.152359
625260000 8.81865 -0.10933
625270000 10.0199 0
625280000 11.7827 0
625290000 13.4081 0
625300000 14.5374 0
625310000 10.8607 0
625320000 12.7265 0
625330000 17.888 0.0257807
625340000 17.4342 0
625350000 19.8739 0
625360000 16.6965 0
625370000 10.8835 0
625380000 13.4813 0
625390000 17.5311 0.00751853
625400000 22.1716 0
625410000 12.6808 -0.000328921
625420000 3.78215 -0.525768
625430000 2.86459 -0.85611
625440000 4.04233 -0.524155
625450000 4.26702 -0.224631
625460000 5.79104 -0.394258
625470000 5.57447 -0.352524
625480000 7.51455 -0.0043535
625490000 10.472 0
625500000 11.042 0
625510000 14.1913 0
625520000 21.0194 0
625530000 24.8933 0.0934673
625540000 24.1783 0.0382623
625550000 25.3003 0.0237348
625560000 24.7546 0.053623
625570000 17.3896 0
625580000 11.9354 0
625590000 8.84611 0
625600000 12.5018 0
625610000 22.8405 0.0241924
625620000 27.4836 0.195545
625630000 23.7823 0
625640000 18.8628 0
625650000 16.3871 0
625660000 21.8986 0
625670000 21.0685 0
625680000 23.34 0
625690000 22.9475 0.0537593
625700000 23.921 0.0015199
625710000 26.3871 0.0943933
625720000 24.3384 0.00309051
625730000 19.4267 0
625740000 16.365 0
625750000 14.1986 0
625760000 10.6577 0
625770000 14.7151 0
625780000 15.0772 0
625790000 22.0848 0.0181051
625800000 25.7282 0.0367691
625810000 26.4291 0.309844
625820000 23.6831 0.0117218
625830000 21.928 0
625840000 14.6885 -0.0208565
625850000 7.48512 -0.00122266
625860000 7.28988 -0.014342
625870000 6.70869 -0.283622
625880000 -0.250155 -1.77687
625890000 -5.84686 -2.49735
625900000 -6.40196 -2.18933
625910000 -13.7045 -2.31538
625920000 -17.0092 -2.3205
625930000 -17.4684 -2.20858
625940000 -18.5367 -2.32269
625950000 -17.2574 -2.27058
625960000 -4.89151 -2.06592
625970000 -0.897277 -2.00589
625980000 -2.79623 -2.41832
625990000 -10.7202 -2.5403
626000000 -11.821 -2.4194
626010000 -14.1894 -2.12868
626020000 -18.4629 -2.29434
626030000 -13.6845 -2.13423
626040000 -17.086 -2.10838
626050000 -15.9759 -2.41729
626060000 -14.6467 -2.1338
626070000 -18.1205 -2.22741
626080000 -13.9219 -2.48844
626090000 -13.3368 -2.36316
626100000 -14.4229 -2.12777
626110000 -10.3944 -2.18676
626120000 -10.0185 -2.03369
626130000 -7.66126 -2.31177
626140000 -5.93354 -2.51878
626150000 -8.84585 -2.36176
626160000 -8.17104 -2.30851
626170000 -8.54167 -2.2181
626180000 -16.0685 -2.20082
626190000 -15.7941 -2.13286
626200000 -12.9515 -2.23332
626210000 -8.38845 -2.36275
626220000 -4.05459 -2.39544
626230000 -8.70728 -2.17238
626240000 -4.42303 -2.78907
626250000 -7.90081 -2.18217
626260000 -5.9984 -2.03904
626270000 -10.8608 -2.37604
626280000 -5.56172 -2.70496
626290000 -4.75881 -2.49604
626300000 -5.7573 -2.49778
626310000 -2.22098 -2.4588
626320000 -5.32937 -2.12608
626330000 -0.209448 -1.92048
626340000 -0.567881 -2.13537
626350000 0.88977 -1.47824
626360000 -0.0959642 -1.79692
626370000 -9.67914 -2.42209
626380000 -16.2898 -2.36852
626390000 -18.6511 -2.22254
626400000 -9.04236 -2.18446
626410000 -13.4583 -2.19146
626420000 -10.8067 -2.2424
626430000 -15.3756 -2.28514
626440000 -6.39494 -2.47519
626450000 -2.77483 -2.50692
626460000 -5.63239 -2.25866
626470000 -5.72459 -2.30353
626480000 -6.10613 -2.26188
626490000 -3.11376 -2.19259
626500000 -7.99961 -2.22555
626510000 -4.76844 -2.39523
626520000 -4.81066 -2.30575
626530000 -6.31562 -2.59508
626540000 -9.2697 -2.20004
626550000 -5.88324 -2.2097
626560000 -11.4101 -2.17253
626570000 -11.6805 -2.38923
626580000 -8.85714 -2.35005
626590000 -18.7348 -2.25047
626600000 -27.351 -3.50949
626610000 -26.4822 -3.10188
626620000 -23.5536 -2.81738
626630000 -26.5538 -3.10549
626640000 -22.5042 -2.31622
626650000 -21.0835 -2.34437
626660000 -25.6125 -2.52749
626670000 -27.631 -3.99998
626680000 -23.8427 -2.62458
626690000 -22.4431 -1.91824
626700000 -19.7819 -2.09631
626710000 -18.3826 -2.34364
626720000 -8.29308 -2.09236
626730000 -6.96988 -2.06822
626740000 -8.01626 -2.39351
626750000 -17.2159 -2.04883
626760000 -22.2401 -2.47353
626770000 -22.8185 -2.24351
626780000 -24.515 -2.21595
626790000 -25.0137 -2.50439
626800000 -22.3445 -2.35347
626810000 -23.0048 -2.47799
626820000 -24.3189 -2.28518
626830000 -23.1703 -2.45956
626840000 -26.0792 -3.252
626850000 -19.1287 -2.10811
626860000 -22.8934 -2.17944
626870000 -22.6331 -2.57078
626880000 -24.9887 -2.92857
626890000 -28.3057 -4.63894
626900000 -28.0454 -4.27099
626910000 -27.2418 -3.61021
626920000 -22.6811 -2.89758
626930000 -18.1762 -2.11581
626940000 -22.025 -2.60719
626950000 -20.3176 -2.234
626960000 -24.8208 -2.83705
626970000 -24.0073 -2.54422
626980000 -21.0763 -2.16322
626990000 -25.0162 -2.81186
627000000 -23.1776 -2.38412
627010000 -25.7606 -2.5006
627020000 -26.9541 -3.59559
627030000 -18.4186 -2.29701
627040000 -13.0814 -2.33526
627050000 -19.3876 -2.19359
627060000 -23.0057 -2.21814
627070000 -22.9213 -2.40889
627080000 -21.4462 -2.27781
627090000 -16.8528 -2.0898
627100000 -24.9574 -3.21946
627110000 -18.0549 -2.49011
627120000 -21.2356 -2.24259
627130000 -22.5535 -2.46428
627140000 -25.2564 -2.66443
627150000 -24.4588 -2.46153
627160000 -19.1462 -2.15638
627170000 -20.9466 -2.31109
627180000 -27.1227 -3.63339
627190000 -23.3692 -2.63212
627200000 -25.4399 -2.96157
627210000 -28.1702 -4.84612
627220000 -26.9082 -3.93232
627230000 -26.7484 -3.19789
627240000 -25.9249 -3.00526
627250000 -24.6716 -2.26711
627260000 -27.7971 -4.01346
627270000 -27.9014 -4.64658
627280000 -26.296 -2.77733
627290000 -27.7893 -4.41408
627300000 -28.2431 -4.96251
627310000 -28.2134 -4.67725
627320000 -27.5664 -3.91597
627330000 -25.9163 -2.616
627340000 -28.0895 -0.762211
627350000 -29.147 -0.275083
627360000 -28.4725 -3.4219
627370000 -28.3896 -5.17348
627380000 -28.3885 -4.81506
627390000 -22.3405 -2.61544
627400000 -21.8186 -2.69805
627410000 -22.6119 -2.27651
627420000 -19.4023 -2.11348
627430000 -23.2338 -2.4699
627440000 -23.7838 -2.42704
627450000 -20.8656 -2.29577
627460000 -19.5061 -2.35273
627470000 -17.9279 -2.21304
627480000 -19.1484 -2.0877
627490000 -16.7663 -2.2021
627500000 -23.0705 -2.46028
627510000 -17.3129 -2.27456
627520000 -17.3564 -2.1986
627530000 -21.5283 -2.09723
627540000 -19.5574 -2.26507
627550000 -20.113 -2.30277
627560000 -21.9865 -2.46891
627570000 -26.8881 -3.30008
627580000 -21.2315 -2.17287
627590000 -19.6883 -2.27177
627600000 -22.9148 -2.20048
627610000 -24.3205 -2.31156
627620000 -25.7586 -3.18903
627630000 -26.2834 -3.0075
627640000 -25.6202 -2.64446
627650000 -18.4374 -2.58528
627660000 -19.5104 -2.28762
627670000 -15.5309 -2.16042
627680000 -18.8778 -2.37924
627690000 -18.1861 -2.55367
627700000 -15.2775 -2.22352
627710000 -15.4643 -2.3952
627720000 -4.52766 -2.188
627730000 1.03252 -1.57058
627740000 0.3834 -1.26097
627750000 -1.3978 -2.0177
627760000 -5.6865 -2.089
627770000 -9.33603 -2.30922
627780000 -12.6095 -2.00543
627790000 -9.02734 -2.33349
627800000 -7.32306 -2.48737
627810000 -6.5015 -2.47822
627820000 0.963608 -1.36819
627830000 4.41926 -0.547823
627840000 4.29101 -0.410072
627850000 5.81124 -0.0566575
627860000 8.92353 -0.000103616
627870000 13.0626 0
627880000 12.6511 0
627890000 15.7672 0
627900000 13.0436 0
627910000 14.1328 0
627920000 16.4803 0
627930000 18.1509 0
627940000 19.6831 0
627950000 15.8203 0
627960000 16.3247 0
627970000 12.8865 0
627980000 10.6851 0
627990000 14.5152 0
628000000 20.8477 0
628010000 25.4809 0.0310913
628020000 22.8363 0.0548367
628030000 24.7392 0.0095172
628040000 22.2537 0
628050000 18.6312 0
628060000 24.683 0.087447
628070000 27.4748 0.262002
628080000 28.5174 1.21239
628090000 27.8378 0.282942
628100000 28.9669 2.76353
628110000 26.8737 0.354481
628120000 24.0593 0.0159236
628130000 25.309 0.0747033
628140000 20.1307 0
628150000 26.9524 0.347702
628160000 26.3048 0.0817937
628170000 25.7207 0.0335223
628180000 21.161 0
628190000 11.9971 0
628200000 12.6812 0
628210000 11.3535 -0.0246394
628220000 8.89512 -0.0079714
628230000 10.7173 0
628240000 12.5684 0
628250000 17.195 0
628260000 15.3789 0
628270000 11.2229 0
628280000 4.35624 -0.49277
628290000 0.818483 -1.6061
628300000 -0.428697 -1.89737
628310000 -2.99432 -2.52778
628320000 -3.39508 -2.35466
628330000 -1.15404 -2.30763
628340000 -3.84321 -2.34992
628350000 -7.48623 -2.35611
628360000 -12.6756 -2.40245
628370000 -9.01882 -2.19333
628380000 -1.47402 -2.11324
628390000 5.2869 -0.146364
628400000 9.27766 0
628410000 13.1517 -5.22692e-05
628420000 24.0221 0
628430000 21.742 0
628440000 14.3369 0
628450000 10.9396 0
628460000 14.3722 0
628470000 17.1601 0
628480000 21.1462 0.00290035
628490000 23.9799 0.00758402
628500000 18.9649 0
628510000 21.3216 0
628520000 24.5775 0.016167
628530000 17.5896 0.0177481
628540000 13.251 0
628550000 8.35787 -0.0019975
628560000 5.42015 -0.25055
628570000 12.4157 0
628580000 20.1497 0
628590000 14.5593 0
628600000 13.5476 0
628610000 18.724 0
628620000 14.9435 0
628630000 8.85381 -0.00519027
628640000 7.82252 -0.0044504
628650000 15.0782 0
628660000 20.6382 0
628670000 16.336 0
628680000 18.793 0
628690000 21.0236 0
628700000 12.1238 0
628710000 10.8997 0
628720000 15.6971 0
628730000 14.1747 0
628740000 16.3227 0
628750000 24.7688 0.00524407
628760000 20.525 0
628770000 26.7764 0.269405
628780000 28.0613 0.62515
628790000 20.4095 0
628800000 10.7212 0
628810000 13.891 0
628820000 10.1199 0
628830000 12.0361 0
628840000 8.64162 0
628850000 20.8485 0
628860000 21.3204 0.000199823
628870000 25.5158 0.118038
628880000 27.3665 0.153293
628890000 25.7614 0.0776014
628900000 22.3608 0.013049
628910000 17.9176 0
628920000 19.2222 0
628930000 14.2189 0
628940000 13.0243 0
628950000 11.2641 0
628960000 13.0603 0
628970000 22.2295 0
628980000 19.5694 0
628990000 14.5214 0
629000000 7.37313 -0.181348
629010000 5.72 -0.612582
629020000 2.95276 -0.76051
629030000 2.63135 -1.24243
629040000 5.90987 -0.160732
629050000 4.85563 -0.523144
629060000 6.1691 -0.0198653
629070000 19.5221 2.02434e-06
629080000 27.043 0.09392
629090000 24.384 0.137574
629100000 18.6801 0
629110000 21.464 0.00525261
629120000 24.714 0.146559
629130000 21.7802 0
629140000 25.6155 0.0383002
629150000 28.1402 1.00996
629160000 28.0547 0.444846
629170000 26.8346 0.123715
629180000 21.3428 0.00254101
629190000 26.6102 0.0844061
629200000 27.9166 0.94852
629210000 17.5915 0
629220000 14.0312 0
629230000 7.60314 -0.000341581
629240000 7.96559 0
629250000 8.17517 -0.0206459
629260000 8.77031 -0.000323256
629270000 1.81604 -1.27261
629280000 0.135933 -2.21553
629290000 -0.709523 -2.32221
629300000 -4.3346 -2.72505
629310000 -2.14273 -2.40138
629320000 -1.87039 -2.32477
629330000 -7.05547 -2.23076
629340000 -4.83738 -2.34254
629350000 -0.0204412 -1.68344
629360000 -0.532006 -1.89379
629370000 0.7604 -1.61086
629380000 3.6613 -0.953376
629390000 6.84864 -0.0134546
629400000 15.3633 0
629410000 14.186 0
629420000 20.7869 0
629430000 18.8788 0
629440000 17.5564 0
629450000 26.6978 0.153305
629460000 24.552 0.131955
629470000 13.8662 0
629480000 7.88997 -0.191475
629490000 1.7976 -1.35436
629500000 2.43901 -0.896979
629510000 7.62257 -0.00820847
629520000 11.4872 0
629530000 7.36337 -0.0360803
629540000 0.502962 -1.79268
629550000 5.06121 -0.389884
629560000 14.1733 0
629570000 15.9014 0
629580000 9.92714 -0.252909
629590000 7.16347 -0.0571795
629600000 7.00819 -0.407257
629610000 8.07514 -0.1759
629620000 3.0932 -0.961675
629630000 2.27021 -1.14871
629640000 1.45841 -1.31562
629650000 -3.25208 -2.2632
629660000 -1.84657 -2.29307
629670000 -1.72482 -2.05734
629680000 1.16758 -1.40279
629690000 4.50831 -0.400343
629700000 6.70949 -0.0853291
629710000 6.63102 -0.0642849
629720000 8.69813 0
629730000 8.09677 0
629740000 11.8821 0
629750000 12.5261 0
629760000 13.7398 0
629770000 12.5655 0
629780000 6.55187 -0.170864
629790000 4.6409 -0.422273
629800000 12.8996 0
629810000 20.7704 0
629820000 25.6155 0.0106879
629830000 27.397 0.223614
629840000 22.9212 0.013696
629850000 20.4865 0
629860000 15.9801 0
629870000 7.06138 -0.259678
629880000 4.50572 -0.244215
629890000 5.35521 -0.368072
629900000 8.42639 -0.0326517
629910000 12.368 0
629920000 10.3324 -0.000128581
629930000 8.64617 -0.0486087
629940000 3.46124 -0.573852
629950000 7.28581 -0.0989704
629960000 10.4635 0
629970000 17.1219 0
629980000 12.3141 0
629990000 9.96597 0
630000000 16.6657 0
630010000 21.9483 0
630020000 22.2445 0
630030000 26.0597 0.189332
630040000 23.0492 0.0319555
630050000 26.5258 0.0674175
630060000 26.3327 0.0722269
630070000 28.3088 0.758856
630080000 26.1651 0.0988078
630090000 26.0155 0.0579115
630100000 22.9016 0.022188
630110000 16.054 0
630120000 15.7171 0
630130000 18.5679 0
630140000 23.3074 0.00576148
630150000 27.1112 0.247676
630160000 27.1491 0.129338
630170000 24.2621 8.01406e-05
630180000 26.1611 0.057146
630190000 28.8616 2.46999
630200000 28.7009 2.10226
630210000 26.181 0.0442471
630220000 21.7286 0
630230000 27.0094 0.0564533
630240000 21.0642 0
630250000 15.5816 0
630260000 15.896 0
630270000 13.4443 0
630280000 21.5831 0.00048891
630290000 26.8336 0.116758
630300000 19.1874 0.0328807
630310000 18.0348 0
630320000 17.9602 0
630330000 10.6485 0
630340000 9.84441 0
630350000 16.2247 0
630360000 20.5771 0
630370000 20.6199 0
630380000 24.2805 0.0811084
630390000 28.2276 0.972807
630400000 25.0016 0.0159473
630410000 24.7229 0.041493
630420000 19.0794 0
630430000 18.6734 0
630440000 15.7559 0
630450000 15.0237 0
630460000 16.1757 0
630470000 19.5445 0
630480000 22.0064 0.0183846
630490000 20.3171 0
630500000 15.7652 0
630510000 12.9949 0
630520000 8.5786 0
630530000 4.63779 -0.406621
630540000 3.25451 -0.847193
630550000 5.51639 -0.262322
630560000 12.6818 0
630570000 15.0972 0
630580000 14.1156 0
630590000 10.795 0
630600000 12.521 0
630610000 11.9966 -0.0172471
630620000 5.09647 -0.171855
630630000 3.37056 -0.715257
630640000 4.45357 -0.225662
630650000 6.92353 -0.0072489
630660000 5.74738 -0.21968
630670000 7.63068 -0.0705625
630680000 14.8912 0
630690000 14.7791 0
630700000 14.5788 0
630710000 12.2653 0
630720000 7.52161 -0.0127768
630730000 3.57202 -0.547197
630740000 4.40766 -0.226216
630750000 4.63063 -0.202977
630760000 4.28813 -0.296135
630770000 6.41497 -0.324115
630780000 7.09255 -0.00523928
630790000 5.41648 -0.212226
630800000 3.03273 -0.899536
630810000 9.46998 -0.0948625
630820000 9.4528 0
630830000 16.8216 0
630840000 22.6039 0.00395174
630850000 25.3172 0.0324018
630860000 26.313 0.0860036
630870000 24.8214 0.0175686
630880000 23.0012 0
630890000 22.871 0.000242593
630900000 20.3514 0
630910000 20.7948 0
630920000 14.4415 0
630930000 5.32835 -0.240301
630940000 4.28962 -0.256618
630950000 6.13677 -0.205583
630960000 7.19858 -0.0900921
630970000 5.00076 -0.245451
630980000 3.19124 -0.924362
630990000 3.77244 -0.534263
631000000 2.25956 -1.44238
631010000 4.47311 -0.459743
631020000 5.79522 -0.210148
631030000 8.34198 -0.013207
631040000 17.3927 0.0078648
631050000 24.5763 0.00309933
631060000 17.8738 0
631070000 17.6316 0
631080000 13.445 0
631090000 16.216 0
631100000 26.8771 0.0680182
631110000 28.897 2.78225
631120000 27.9055 0.509249
631130000 21.6614 0.00558478
631140000 10.0259 0
631150000 10.6255 0
631160000 10.4938 0
631170000 18.0715 0
631180000 21.4112 0
631190000 24.8506 0.191039
631200000 21.7421 0
631210000 23.9666 0
631220000 23.0918 0.00205364
631230000 25.6719 0.0257312
631240000 22.719 0
631250000 20.7982 0
631260000 25.6724 0.04092
631270000 27.2682 1.14928
631280000 26.6861 0.0681578
631290000 26.6781 0.363719
631300000 25.4994 0.0701263
631310000 17.17 0
631320000 22.2433 0
631330000 23.3365 0.0276789
631340000 24.4199 0.0214242
631350000 24.4601 0.016646
631360000 21.8489 0
631370000 17.3258 0
631380000 16.5188 0
631390000 13.052 0
631400000 9.49824 -0.0813805
631410000 5.56008 -0.255435
631420000 5.48781 -0.322597
631430000 11.3478 0
631440000 9.66563 -0.00119139
631450000 15.1804 -0.000218701
631460000 26.6122 0.140909
631470000 26.8536 0.119494
631480000 28.8887 5.02445
631490000 29.255 19.0152
631500000 29.249 18.7873
631510000 29.2524 18.446
631520000 29.1538 16.3409
631530000 23.9433 0.0171416
631540000 22.7138 0.0224582
631550000 24.4766 0
631560000 26.7749 0.0604158
631570000 26.9839 0.104225
631580000 24.8868 0.0513526
631590000 24.4116 0.0367618
631600000 17.9472 0
631610000 26.9415 1.7822
631620000 26.9126 0.140813
631630000 25.5607 0.0595623
631640000 26.0536 0.0747033
631650000 22.5083 0
631660000 17.2547 0
631670000 13.9492 0
631680000 20.2958 0
631690000 23.275 0.00635323
631700000 23.1188 0.00718264
631710000 25.8937 0.0361106
631720000 23.749 0.0315522
631730000 24.3558 0.0999935
631740000 25.6478 0.126915
631750000 25.6728 0.0382537
631760000 21.4807 0
631770000 17.0663 0
631780000 8.3303 -0.000105573
631790000 7.96313 -0.0551012
631800000 19.8871 0
631810000 23.358 0.0131394
631820000 26.0881 0.0640495
631830000 22.0528 0.000276812
631840000 17.6002 0
631850000 23.7576 0.0292684
631860000 21.1591 0
631870000 15.8484 0
631880000 18.2459 0
631890000 18.4106 0
631900000 20.4438 0
631910000 16.8647 0
631920000 14.5552 0
631930000 15.8407 0
631940000 9.40822 0
631950000 18.4929 0
631960000 18.1744 0
631970000 17.5555 0
631980000 18.207 0
631990000 22.9927 0
632000000 22.6843 0
632010000 22.4221 0.000743766
632020000 27.901 0.258194
632030000 25.8574 0.0297636
632040000 28.3848 1.33064
632050000 27.6073 0.496548
632060000 28.7387 1.24384
632070000 26.0121 0.248478
632080000 22.0423 0
632090000 20.0516 0
632100000 21.4107 0
632110000 17.112 0
632120000 20.4578 0
632130000 27.1085 0.109364
632140000 24.183 0.0305414
632150000 23.4416 0
632160000 25.7431 0.175523
632170000 25.1078 0.0458387
632180000 17.1289 0
632190000 14.7097 0
632200000 13.3651 0
632210000 7.85037 -0.466059
632220000 4.8268 -0.754474
632230000 14.178 0
632240000 5.86029 -0.125481
632250000 -4.12192 -2.24928
632260000 -6.28363 -2.36749
632270000 -2.6768 -2.38035
632280000 -1.88589 -2.44735
632290000 -4.13389 -2.66807
632300000 -1.00048 -2.1321
632310000 -5.18261 -2.29307
632320000 -4.70378 -2.44027
632330000 -0.2188 -1.67419
632340000 -1.20046 -2.27849
632350000 -1.73529 -2.33875
632360000 -1.03643 -2.27805
632370000 1.09577 -1.35634
632380000 -0.690916 -2.0897
632390000 3.15331 -0.877499
632400000 5.95866 -0.386051
632410000 13.4785 0
632420000 20.5652 0
632430000 9.88731 -0.0360404
632440000 7.82458 -0.0994701
632450000 19.4006 0
632460000 23.8027 0.0166327
632470000 23.3389 0.0102965
632480000 26.4841 0.461883
632490000 25.9597 0.0386104
632500000 27.6864 0.175606
632510000 16.9584 0.00452
632520000 9.40913 0
632530000 5.45236 -0.107829
632540000 1.34609 -1.27948
632550000 5.65883 -0.719591
632560000 11.5966 0
632570000 16.2498 0
632580000 24.6263 0.0543871
632590000 22.4489 0
632600000 22.9654 0
632610000 20.6112 0
632620000 23.1856 0.0109638
632630000 24.9451 0.000628097
632640000 19.3411 0
632650000 15.4621 0
632660000 19.3568 0
632670000 16.1335 0
632680000 19.752 0
632690000 19.0518 0
632700000 14.4101 0
632710000 19.9175 0
632720000 23.156 0.00928451
632730000 24.546 0.00376731
632740000 25.5367 0.00775645
632750000 25.1958 0.00786518
632760000 21.052 0
632770000 18.4369 0
632780000 22.2844 0
632790000 15.2191 0
632800000 11.304 0
632810000 14.3096 0
632820000 10.0664 -0.00943816
632830000 11.5054 0
632840000 17.0284 0
632850000 22.842 0
632860000 19.2287 0
632870000 20.693 0
632880000 19.1026 0
632890000 17.6236 0
632900000 16.3014 0
632910000 13.3714 0
632920000 13.4008 0
632930000 14.7739 0
632940000 14.2462 0
632950000 17.5604 0
632960000 25.8623 0.0582551
632970000 26.3229 0.410174
632980000 26.7756 0.364401
632990000 26.8344 0.0534503
633000000 27.2942 0.660828
633010000 27.6914 0.442536
633020000 24.0432 0.0171323
633030000 21.9383 0
633040000 11.0752 0
633050000 8.59858 0
633060000 6.57616 -0.0475197
633070000 1.46441 -1.63727
633080000 -1.15944 -2.32388
633090000 -4.55984 -3.21564
633100000 0.368145 -2.0878
633110000 -0.738037 -2.09946
633120000 -1.50135 -2.46225
633130000 3.05885 -0.725855
633140000 5.43213 -0.201572
633150000 3.77455 -0.404152
633160000 4.72142 -0.29256
633170000 6.21668 -0.334103
633180000 11.1359 0
633190000 4.77984 -0.311721
633200000 6.96258 -0.04716
633210000 10.0783 0
633220000 16.0941 0
633230000 13.5355 0
633240000 18.9742 0
633250000 26.818 0.127826
633260000 28.8115 2.15521
633270000 27.7589 0.645066
633280000 25.4371 0.010614
633290000 25.3861 0.0290106
633300000 28.346 0.700649
633310000 27.8021 0.322485
633320000 25.2257 0.320408
633330000 12.4768 0
633340000 10.1835 -9.13726e-05
633350000 2.053 -1.39058
633360000 -5.4235 -2.07312
633370000 -0.600559 -1.73055
633380000 -1.66155 -2.52341
633390000 -2.27737 -2.04669
633400000 -6.51053 -2.31701
633410000 -9.06499 -2.33277
633420000 -11.9379 -2.11836
633430000 -8.8342 -2.16823
633440000 -4.85171 -2.71994
633450000 -4.72767 -2.52152
633460000 -11.9319 -2.26862
633470000 -15.2867 -2.46092
633480000 -9.59693 -2.25093
633490000 -0.634491 -2.07844
633500000 1.26372 -1.46521
633510000 6.60278 -0.0124746
633520000 12.0003 0
633530000 11.3958 0
633540000 18.3278 0
633550000 26.0781 0.068063
633560000 25.5253 0.0794348
633570000 24.7374 0.0266012
633580000 28.8392 7.28785
633590000 29.2556 18.6606
633600000 27.7692 3.14892
633610000 26.45 0.177
633620000 25.8108 0.142203
633630000 21.7672 0
633640000 18.6585 0
633650000 20.1503 0
633660000 15.9406 0
633670000 8.58734 -0.0432254
633680000 7.99003 0
633690000 7.87876 -3.19191e-05
633700000 7.88538 -0.0246872
633710000 5.73488 -0.179612
633720000 5.5995 -0.159146
633730000 5.07933 -0.11109
633740000 4.86655 -0.340402
633750000 6.63094 -0.0211711
633760000 10.4824 -0.00109854
633770000 8.91369 -0.00152875
633780000 8.84694 0
633790000 11.5813 0
633800000 4.23793 -0.495084
633810000 8.16895 -0.00969298
633820000 4.88837 -0.295527
633830000 4.00615 -0.441069
633840000 1.66076 -1.85068
633850000 3.27854 -0.607856
633860000 3.83098 -0.751442
633870000 5.05919 -0.165015
633880000 4.13655 -0.483204
633890000 3.46438 -0.881083
633900000 13.5967 0
633910000 14.1921 0
633920000 21.5206 0
633930000 20.7726 0.00307579
633940000 27.6598 0.656295
633950000 27.1858 1.1207
633960000 26.2879 0.0750687
633970000 18.1592 0
633980000 15.0757 0
633990000 13.9988 0
634000000 7.55076 -0.142591
634010000 7.37598 -0.0208465
634020000 3.51004 -0.853239
634030000 2.25029 -1.17818
634040000 3.38227 -0.983781
634050000 5.11055 -0.431486
634060000 4.9054 -0.280999
634070000 6.85805 -0.158281
634080000 10.588 0
634090000 6.10673 -0.0196029
634100000 14.4387 0
634110000 14.2618 0
634120000 12.5156 0
634130000 14.5964 0
634140000 9.54307 -0.0354391
634150000 3.74132 -0.551683
634160000 4.24919 -0.581072
634170000 8.20859 -0.00561825
634180000 16.2098 0
634190000 15.358 0
634200000 16.4159 0
634210000 19.4112 0
634220000 13.3428 0
634230000 14.7864 0
634240000 14.7655 0
634250000 9.42091 0
634260000 12.4741 0
634270000 10.7692 0
634280000 7.526 -0.000158753
634290000 3.86805 -0.349274
634300000 2.44757 -1.29909
634310000 6.86828 -0.534878
634320000 11.7395 0
634330000 12.6346 0
634340000 16.4299 0
634350000 13.3725 0
634360000 9.27789 0
634370000 10.2598 0
634380000 13.6132 0
634390000 6.37586 -0.491157
634400000 -0.536042 -2.09352
634410000 -5.46261 -2.48122
634420000 -9.59431 -2.19667
634430000 -10.5672 -1.94007
634440000 -6.13397 -2.45781
634450000 -6.14675 -2.1939
634460000 -8.60215 -2.10161
634470000 -4.48326 -2.43403
634480000 -4.87721 -2.17485
634490000 -3.4905 -2.64749
